combo,risk,breaker,pstop,smart,trades_per_day,usd_train,cohorts,passed,failed,open,pass_rate,med_days
"{""ASIA"": null, ""LDN"": 11, ""NY"": 3}",250,1500.0,,0.25,1.22,34803,76,31,35,10,0.47,37.0
"{""ASIA"": 0, ""LDN"": 0, ""NY"": 9}",500,500.0,1900.0,min,0.9,50663,76,31,35,10,0.47,21.0
"{""ASIA"": 0, ""LDN"": 4, ""NY"": 0}",500,750.0,1500.0,min,1.19,84097,76,31,35,10,0.47,18.0
"{""ASIA"": 0, ""LDN"": 7, ""NY"": 9}",375,,,0.25,1.53,57394,76,31,35,10,0.47,22.0
"{""ASIA"": 0, ""LDN"": 9, ""NY"": 7}",375,,,min,1.28,42238,76,31,35,10,0.47,27.0
"{""ASIA"": null, ""LDN"": 6, ""NY"": 10}",250,1500.0,,0.5,1.23,34792,76,30,34,12,0.469,23.0
"{""ASIA"": null, ""LDN"": 7, ""NY"": 11}",375,,1500.0,min,1.01,47187,76,30,34,12,0.469,26.5
"{""ASIA"": null, ""LDN"": 8, ""NY"": 5}",375,750.0,,0.25,1.08,61560,76,30,34,12,0.469,51.0
"{""ASIA"": null, ""LDN"": 8, ""NY"": 9}",250,1500.0,,0.25,1.26,33343,76,30,34,12,0.469,31.5
"{""ASIA"": 0, ""LDN"": 0, ""NY"": 6}",375,750.0,,min,1.3,52821,76,30,34,12,0.469,71.0
"{""ASIA"": 0, ""LDN"": 0, ""NY"": 9}",375,750.0,,min,1.24,53523,76,30,34,12,0.469,22.0
"{""ASIA"": 0, ""LDN"": 7, ""NY"": 2}",375,750.0,1900.0,min,1.32,62511,76,30,34,12,0.469,27.0
"{""ASIA"": 0, ""LDN"": 7, ""NY"": 2}",375,750.0,1900.0,min,1.32,62511,76,30,34,12,0.469,27.0
"{""ASIA"": 0, ""LDN"": 11, ""NY"": 8}",250,,1900.0,min,1.43,48646,76,30,34,12,0.469,67.0
"{""ASIA"": 0, ""LDN"": 11, ""NY"": 8}",250,,1900.0,0.25,1.43,48646,76,30,34,12,0.469,65.0
"{""ASIA"": null, ""LDN"": 3, ""NY"": 1}",500,750.0,1500.0,0.25,1.08,60202,76,29,33,14,0.468,14.0
"{""ASIA"": null, ""LDN"": 5, ""NY"": 9}",250,1000.0,,min,1.14,32415,76,29,33,14,0.468,24.0
"{""ASIA"": null, ""LDN"": 5, ""NY"": 9}",250,1000.0,,0.25,1.14,32415,76,29,33,14,0.468,24.0
"{""ASIA"": null, ""LDN"": 5, ""NY"": 9}",250,1000.0,,0.5,1.14,32415,76,29,33,14,0.468,24.0
"{""ASIA"": null, ""LDN"": 5, ""NY"": 9}",250,1000.0,1500.0,min,1.14,32665,76,29,33,14,0.468,24.0
"{""ASIA"": null, ""LDN"": 5, ""NY"": 9}",250,1000.0,1500.0,0.25,1.14,32665,76,29,33,14,0.468,24.0
"{""ASIA"": null, ""LDN"": 5, ""NY"": 9}",250,1000.0,1500.0,0.5,1.14,32665,76,29,33,14,0.468,24.0
"{""ASIA"": null, ""LDN"": 7, ""NY"": 10}",375,,1500.0,min,1.16,50477,76,29,33,14,0.468,19.0
"{""ASIA"": null, ""LDN"": 8, ""NY"": 5}",375,500.0,1500.0,min,1.03,53395,76,29,33,14,0.468,62.0
"{""ASIA"": 0, ""LDN"": 7, ""NY"": 1}",375,,1900.0,min,1.38,66827,76,29,33,14,0.468,29.0
"{""ASIA"": 0, ""LDN"": 9, ""NY"": 3}",500,750.0,,min,1.23,65384,76,29,33,14,0.468,39.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 9}",500,500.0,,,0.85,61248,76,35,40,1,0.467,14.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 0}",750,1500.0,1900.0,0.5,1.07,109585,76,35,40,1,0.467,23.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 0}",750,1500.0,,0.5,1.07,111176,76,35,40,1,0.467,27.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 0}",750,1500.0,,0.5,1.07,111176,76,35,40,1,0.467,27.0
"{""ASIA"": null, ""LDN"": 5, ""NY"": 0}",500,1000.0,1900.0,0.5,1.07,62750,76,35,40,1,0.467,17.0
"{""ASIA"": null, ""LDN"": 5, ""NY"": 5}",375,750.0,1900.0,,1.04,46486,76,35,40,1,0.467,21.0
"{""ASIA"": null, ""LDN"": 6, ""NY"": 1}",250,500.0,1900.0,,1.01,27316,76,35,40,1,0.467,38.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": 4}",375,1500.0,,,1.13,56693,76,35,40,1,0.467,20.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": 10}",500,500.0,1500.0,,0.96,63274,76,35,40,1,0.467,13.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": 6}",375,1500.0,1500.0,,1.29,56851,76,35,40,1,0.467,18.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": 6}",375,500.0,1500.0,,1.18,50189,76,35,40,1,0.467,21.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": 6}",375,1500.0,1500.0,,1.29,56851,76,35,40,1,0.467,18.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 9}",250,1000.0,1900.0,,1.22,31354,76,35,40,1,0.467,32.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 9}",250,1000.0,1900.0,0.5,1.22,31354,76,35,40,1,0.467,30.0
"{""ASIA"": 0, ""LDN"": null, ""NY"": 4}",375,,1900.0,,0.98,66074,76,35,40,1,0.467,32.0
"{""ASIA"": 0, ""LDN"": null, ""NY"": 7}",500,1000.0,1500.0,0.5,0.81,56720,76,35,40,1,0.467,29.0
"{""ASIA"": 0, ""LDN"": null, ""NY"": 10}",375,,1900.0,,1.07,59822,76,35,40,1,0.467,21.0
"{""ASIA"": 0, ""LDN"": 1, ""NY"": 2}",250,,1500.0,,1.62,45299,76,35,40,1,0.467,20.0
"{""ASIA"": 0, ""LDN"": 1, ""NY"": 2}",250,,1500.0,,1.62,45299,76,35,40,1,0.467,20.0
"{""ASIA"": 0, ""LDN"": 2, ""NY"": 0}",500,,1500.0,0.5,1.38,91829,76,35,40,1,0.467,22.0
"{""ASIA"": 0, ""LDN"": 2, ""NY"": 1}",500,1000.0,,0.5,1.12,70189,76,35,40,1,0.467,28.0
"{""ASIA"": 0, ""LDN"": 2, ""NY"": 4}",500,1500.0,1500.0,,1.09,84863,76,35,40,1,0.467,23.0
"{""ASIA"": 0, ""LDN"": 2, ""NY"": 6}",500,,,0.5,1.52,82965,76,35,40,1,0.467,33.0
"{""ASIA"": 0, ""LDN"": 2, ""NY"": 8}",1000,,,0.5,1.33,165395,76,35,40,1,0.467,28.0
"{""ASIA"": 0, ""LDN"": 3, ""NY"": 0}",375,1500.0,1500.0,,1.42,62355,76,35,40,1,0.467,27.0
"{""ASIA"": 0, ""LDN"": 3, ""NY"": 6}",375,1500.0,1900.0,,1.43,60660,76,35,40,1,0.467,29.0
"{""ASIA"": 0, ""LDN"": 3, ""NY"": 6}",375,1500.0,1500.0,,1.41,59444,76,35,40,1,0.467,28.0
"{""ASIA"": 0, ""LDN"": 4, ""NY"": 2}",250,750.0,1500.0,,1.47,42246,76,35,40,1,0.467,21.0
"{""ASIA"": 0, ""LDN"": 4, ""NY"": 5}",375,1500.0,1500.0,,1.32,65120,76,35,40,1,0.467,23.0
"{""ASIA"": 0, ""LDN"": 6, ""NY"": 6}",250,1000.0,,0.5,1.5,35130,76,35,40,1,0.467,34.0
"{""ASIA"": 0, ""LDN"": 7, ""NY"": 1}",500,1000.0,1900.0,0.5,1.16,81630,76,35,40,1,0.467,25.0
"{""ASIA"": 0, ""LDN"": 7, ""NY"": 5}",375,1500.0,1900.0,,1.35,69519,76,35,40,1,0.467,28.0
"{""ASIA"": 0, ""LDN"": 7, ""NY"": 6}",375,1500.0,1900.0,0.5,1.41,69996,76,35,40,1,0.467,32.0
"{""ASIA"": 0, ""LDN"": 10, ""NY"": 7}",375,1500.0,1500.0,0.5,1.25,43200,76,35,40,1,0.467,22.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 6}",500,1000.0,,0.25,0.91,68164,76,28,32,16,0.467,19.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 2}",375,750.0,,0.25,1.33,55506,76,28,32,16,0.467,18.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 2}",375,1000.0,,0.25,1.39,53197,76,28,32,16,0.467,19.5
"{""ASIA"": null, ""LDN"": 3, ""NY"": 4}",500,1000.0,,0.25,1.06,79428,76,28,32,16,0.467,49.0
"{""ASIA"": null, ""LDN"": 4, ""NY"": 4}",375,1000.0,1900.0,min,0.97,57105,76,28,32,16,0.467,57.5
"{""ASIA"": null, ""LDN"": 4, ""NY"": 4}",375,1000.0,1900.0,0.25,0.97,57105,76,28,32,16,0.467,49.5
"{""ASIA"": null, ""LDN"": 4, ""NY"": 4}",375,1000.0,1900.0,min,0.97,57105,76,28,32,16,0.467,57.5
"{""ASIA"": null, ""LDN"": 4, ""NY"": 4}",375,1000.0,1900.0,0.25,0.97,57105,76,28,32,16,0.467,49.5
"{""ASIA"": null, ""LDN"": 7, ""NY"": 9}",375,750.0,1500.0,min,1.09,51607,76,28,32,16,0.467,16.5
"{""ASIA"": 0, ""LDN"": null, ""NY"": 1}",375,750.0,,min,0.97,45543,76,28,32,16,0.467,23.0
"{""ASIA"": 0, ""LDN"": 4, ""NY"": 5}",375,1500.0,1500.0,min,1.32,65120,76,28,32,16,0.467,31.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 0}",500,500.0,,,0.93,61780,76,34,39,3,0.466,32.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 1}",500,1500.0,,,1.04,64431,76,34,39,3,0.466,19.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 1}",500,1500.0,,,1.04,64431,76,34,39,3,0.466,19.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 3}",1000,,1900.0,0.5,1.07,134876,76,34,39,3,0.466,35.5
"{""ASIA"": null, ""LDN"": 3, ""NY"": 4}",1000,500.0,1500.0,0.25,0.88,132077,76,34,39,3,0.466,71.5
"{""ASIA"": null, ""LDN"": 3, ""NY"": 4}",1000,,1500.0,0.25,1.06,141194,76,34,39,3,0.466,72.5
"{""ASIA"": null, ""LDN"": 4, ""NY"": 4}",750,750.0,1900.0,0.5,0.86,123275,76,34,39,3,0.466,35.5
"{""ASIA"": null, ""LDN"": 4, ""NY"": 4}",750,750.0,1900.0,0.5,0.86,123275,76,34,39,3,0.466,35.5
"{""ASIA"": null, ""LDN"": 4, ""NY"": 9}",375,,,min,1.16,49754,76,34,39,3,0.466,17.5
"{""ASIA"": null, ""LDN"": 4, ""NY"": 9}",375,,,0.25,1.16,49754,76,34,39,3,0.466,17.5
"{""ASIA"": null, ""LDN"": 4, ""NY"": 9}",375,,,0.5,1.16,49754,76,34,39,3,0.466,17.5
"{""ASIA"": null, ""LDN"": 5, ""NY"": 3}",500,,,0.5,1.07,72232,76,34,39,3,0.466,16.5
"{""ASIA"": null, ""LDN"": 5, ""NY"": 3}",500,,,0.5,1.07,72232,76,34,39,3,0.466,16.5
"{""ASIA"": null, ""LDN"": 5, ""NY"": 5}",375,,1900.0,,1.09,52015,76,34,39,3,0.466,20.5
"{""ASIA"": null, ""LDN"": 9, ""NY"": 6}",500,1000.0,1500.0,0.5,1.15,69502,76,34,39,3,0.466,19.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 2}",375,500.0,1900.0,,1.26,44457,76,34,39,3,0.466,20.5
"{""ASIA"": null, ""LDN"": 10, ""NY"": 3}",500,750.0,1900.0,0.25,1.11,61156,76,34,39,3,0.466,25.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 1}",250,1500.0,,,1.22,33155,76,34,39,3,0.466,38.5
"{""ASIA"": 0, ""LDN"": null, ""NY"": 0}",500,1000.0,1500.0,,1.0,76795,76,34,39,3,0.466,21.5
"{""ASIA"": 0, ""LDN"": null, ""NY"": 0}",500,1000.0,1900.0,,1.0,76795,76,34,39,3,0.466,21.5
"{""ASIA"": 0, ""LDN"": 0, ""NY"": 1}",375,500.0,,,1.19,49923,76,34,39,3,0.466,27.5
"{""ASIA"": 0, ""LDN"": 0, ""NY"": 1}",250,1500.0,1900.0,,1.43,32747,76,34,39,3,0.466,38.0
"{""ASIA"": 0, ""LDN"": 0, ""NY"": 1}",375,500.0,1900.0,,1.11,51958,76,34,39,3,0.466,21.5
"{""ASIA"": 0, ""LDN"": 0, ""NY"": 1}",375,500.0,1900.0,0.5,1.11,51958,76,34,39,3,0.466,28.5
"{""ASIA"": 0, ""LDN"": 0, ""NY"": 3}",375,750.0,,,1.23,53917,76,34,39,3,0.466,25.5
"{""ASIA"": 0, ""LDN"": 0, ""NY"": 3}",375,750.0,,,1.23,53917,76,34,39,3,0.466,25.5
"{""ASIA"": 0, ""LDN"": 0, ""NY"": 6}",375,750.0,,,1.3,52821,76,34,39,3,0.466,30.0
"{""ASIA"": 0, ""LDN"": 0, ""NY"": 6}",375,750.0,1900.0,0.5,1.21,55006,76,34,39,3,0.466,36.5
"{""ASIA"": 0, ""LDN"": 0, ""NY"": 9}",375,750.0,,,1.24,53523,76,34,39,3,0.466,21.0
"{""ASIA"": 0, ""LDN"": 0, ""NY"": 10}",250,750.0,1900.0,min,1.32,38658,76,34,39,3,0.466,28.0
"{""ASIA"": 0, ""LDN"": 0, ""NY"": 10}",250,750.0,1900.0,0.25,1.32,38658,76,34,39,3,0.466,28.0
"{""ASIA"": 0, ""LDN"": 0, ""NY"": 10}",250,750.0,1900.0,0.5,1.32,38658,76,34,39,3,0.466,28.0
"{""ASIA"": 0, ""LDN"": 1, ""NY"": 3}",500,1500.0,,,1.26,69531,76,34,39,3,0.466,16.5
"{""ASIA"": 0, ""LDN"": 1, ""NY"": 5}",500,750.0,1900.0,,1.13,77377,76,34,39,3,0.466,25.0
"{""ASIA"": 0, ""LDN"": 2, ""NY"": 0}",500,750.0,,,1.2,77581,76,34,39,3,0.466,25.0
"{""ASIA"": 0, ""LDN"": 2, ""NY"": 0}",1000,1500.0,1900.0,0.25,1.12,160678,76,34,39,3,0.466,43.5
"{""ASIA"": 0, ""LDN"": 2, ""NY"": 1}",500,1000.0,,,1.12,70189,76,34,39,3,0.466,23.0
"{""ASIA"": 0, ""LDN"": 2, ""NY"": 1}",500,750.0,,,1.12,70189,76,34,39,3,0.466,23.0
"{""ASIA"": 0, ""LDN"": 2, ""NY"": 1}",375,,1900.0,,1.32,58435,76,34,39,3,0.466,25.5
"{""ASIA"": 0, ""LDN"": 2, ""NY"": 3}",750,1000.0,1900.0,0.25,1.07,112210,76,34,39,3,0.466,53.5
"{""ASIA"": 0, ""LDN"": 2, ""NY"": 3}",500,500.0,,,0.9,48421,76,34,39,3,0.466,30.0
"{""ASIA"": 0, ""LDN"": 2, ""NY"": 7}",375,,1900.0,,1.19,46531,76,34,39,3,0.466,31.5
"{""ASIA"": 0, ""LDN"": 2, ""NY"": 7}",375,,1900.0,,1.19,46531,76,34,39,3,0.466,31.5
"{""ASIA"": 0, ""LDN"": 3, ""NY"": 1}",375,500.0,1900.0,0.25,1.19,55056,76,34,39,3,0.466,54.0
"{""ASIA"": 0, ""LDN"": 4, ""NY"": 0}",500,750.0,1500.0,0.5,1.19,84097,76,34,39,3,0.466,18.0
"{""ASIA"": 0, ""LDN"": 4, ""NY"": 6}",375,750.0,,0.5,1.26,49307,76,34,39,3,0.466,23.5
"{""ASIA"": 0, ""LDN"": 5, ""NY"": 8}",375,500.0,,,1.09,52778,76,34,39,3,0.466,27.5
"{""ASIA"": 0, ""LDN"": 5, ""NY"": 8}",375,500.0,,,1.09,52778,76,34,39,3,0.466,27.5
"{""ASIA"": 0, ""LDN"": 7, ""NY"": 1}",375,500.0,1900.0,,1.15,56428,76,34,39,3,0.466,22.5
"{""ASIA"": 0, ""LDN"": 7, ""NY"": 10}",375,500.0,,0.5,1.23,49994,76,34,39,3,0.466,25.5
"{""ASIA"": 0, ""LDN"": 8, ""NY"": 3}",250,1000.0,,0.5,1.4,32797,76,34,39,3,0.466,38.0
"{""ASIA"": 0, ""LDN"": 8, ""NY"": 9}",250,,1500.0,0.5,1.48,46826,76,34,39,3,0.466,30.0
"{""ASIA"": 0, ""LDN"": 8, ""NY"": 9}",250,750.0,,0.5,1.35,32923,76,34,39,3,0.466,30.5
"{""ASIA"": 0, ""LDN"": 9, ""NY"": 0}",500,,,,1.49,81882,76,34,39,3,0.466,25.0
"{""ASIA"": 0, ""LDN"": 9, ""NY"": 3}",500,1500.0,,,1.3,68455,76,34,39,3,0.466,19.5
"{""ASIA"": 0, ""LDN"": 9, ""NY"": 3}",500,1500.0,,,1.3,68455,76,34,39,3,0.466,19.5
"{""ASIA"": 0, ""LDN"": 9, ""NY"": 4}",375,750.0,,,1.16,55506,76,34,39,3,0.466,30.0
"{""ASIA"": 0, ""LDN"": 10, ""NY"": 8}",375,1500.0,,,1.38,57933,76,34,39,3,0.466,35.5
"{""ASIA"": 0, ""LDN"": 11, ""NY"": 1}",250,1000.0,1500.0,,1.34,35793,76,34,39,3,0.466,28.0
"{""ASIA"": null, ""LDN"": 8, ""NY"": 8}",250,1500.0,,min,1.11,39676,76,27,31,18,0.466,50.0
"{""ASIA"": null, ""LDN"": 8, ""NY"": 8}",250,1500.0,,0.25,1.11,39676,76,27,31,18,0.466,50.0
"{""ASIA"": null, ""LDN"": null, ""NY"": 9}",500,500.0,,min,0.85,61248,76,33,38,5,0.465,14.0
"{""ASIA"": null, ""LDN"": 1, ""NY"": 6}",500,750.0,1500.0,0.5,1.05,72553,76,33,38,5,0.465,22.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 0}",750,,1500.0,0.25,1.15,111289,76,33,38,5,0.465,52.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 3}",1000,1500.0,,0.25,1.0,134698,76,33,38,5,0.465,59.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 3}",1000,1500.0,,0.25,1.0,134698,76,33,38,5,0.465,59.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 7}",375,1000.0,,min,0.92,34301,76,33,38,5,0.465,57.0
"{""ASIA"": null, ""LDN"": 2, ""NY"": 7}",375,1000.0,,0.25,0.92,34301,76,33,38,5,0.465,57.0
"{""ASIA"": null, ""LDN"": 4, ""NY"": 2}",375,1500.0,1500.0,0.5,1.28,55142,76,33,38,5,0.465,19.0
"{""ASIA"": null, ""LDN"": 4, ""NY"": 8}",750,1000.0,1500.0,0.5,0.89,109302,76,33,38,5,0.465,20.0
"{""ASIA"": null, ""LDN"": 4, ""NY"": 10}",375,,1500.0,,1.1,53657,76,33,38,5,0.465,15.0
"{""ASIA"": null, ""LDN"": 4, ""NY"": 10}",375,,,,1.1,53268,76,33,38,5,0.465,15.0
"{""ASIA"": null, ""LDN"": 4, ""NY"": 10}",375,1500.0,1500.0,,1.1,53657,76,33,38,5,0.465,15.0
"{""ASIA"": null, ""LDN"": 9, ""NY"": 11}",750,500.0,1500.0,0.5,0.82,95033,76,33,38,5,0.465,25.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": 0}",250,500.0,1900.0,,1.27,33396,76,33,38,5,0.465,28.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": 0}",250,500.0,1900.0,min,1.27,33396,76,33,38,5,0.465,28.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": 0}",250,500.0,1900.0,0.25,1.27,33396,76,33,38,5,0.465,28.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": 0}",250,500.0,1900.0,0.5,1.27,33396,76,33,38,5,0.465,28.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": 0}",375,500.0,1500.0,0.5,1.18,50711,76,33,38,5,0.465,23.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": 10}",375,750.0,1900.0,min,1.14,48230,76,33,38,5,0.465,19.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": 10}",375,750.0,1900.0,0.25,1.14,48230,76,33,38,5,0.465,19.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 10}",250,1500.0,,0.5,1.24,34611,76,33,38,5,0.465,26.0
"{""ASIA"": 0, ""LDN"": 0, ""NY"": 2}",250,500.0,1500.0,min,1.34,36703,76,33,38,5,0.465,29.0
"{""ASIA"": 0, ""LDN"": 0, ""NY"": 2}",250,500.0,1500.0,0.25,1.34,36703,76,33,38,5,0.465,29.0
"{""ASIA"": 0, ""LDN"": 0, ""NY"": 2}",250,500.0,1500.0,0.5,1.34,36703,76,33,38,5,0.465,27.0
"{""ASIA"": 0, ""LDN"": 2, ""NY"": 0}",500,,1500.0,min,1.38,91829,76,33,38,5,0.465,59.0
"{""ASIA"": 0, ""LDN"": 2, ""NY"": 5}",500,750.0,,0.25,1.16,70466,76,33,38,5,0.465,31.0
"{""ASIA"": 0, ""LDN"": 4, ""NY"": 4}",750,1000.0,,0.25,1.12,119902,76,33,38,5,0.465,52.0
"{""ASIA"": 0, ""LDN"": 4, ""NY"": 7}",375,,,min,1.26,46064,76,33,38,5,0.465,26.0
"{""ASIA"": 0, ""LDN"": 4, ""NY"": 7}",375,,,0.25,1.26,46064,76,33,38,5,0.465,26.0
"{""ASIA"": 0, ""LDN"": 4, ""NY"": 7}",375,750.0,1500.0,0.25,1.03,44481,76,33,38,5,0.465,26.0
"{""ASIA"": 0, ""LDN"": 4, ""NY"": 7}",375,,1500.0,min,1.21,51788,76,33,38,5,0.465,26.0
"{""ASIA"": 0, ""LDN"": 4, ""NY"": 7}",375,,1500.0,0.25,1.21,51788,76,33,38,5,0.465,26.0
"{""ASIA"": 0, ""LDN"": 5, ""NY"": 3}",375,750.0,1500.0,min,1.11,47893,76,33,38,5,0.465,19.0
"{""ASIA"": 0, ""LDN"": 5, ""NY"": 4}",375,500.0,1900.0,0.25,1.04,59532,76,33,38,5,0.465,37.0
"{""ASIA"": 0, ""LDN"": 5, ""NY"": 4}",375,500.0,1900.0,0.25,1.04,59532,76,33,38,5,0.465,37.0
"{""ASIA"": 0, ""LDN"": 11, ""NY"": 1}",250,500.0,1900.0,,1.13,32475,76,33,38,5,0.465,37.0
"{""ASIA"": 0, ""LDN"": 11, ""NY"": 1}",250,1000.0,1500.0,0.5,1.34,35793,76,33,38,5,0.465,36.0
"{""ASIA"": 0, ""LDN"": 11, ""NY"": 5}",250,,1500.0,0.5,1.51,44699,76,33,38,5,0.465,39.0
"{""ASIA"": null, ""LDN"": 0, ""NY"": 7}",375,750.0,,0.25,0.97,35271,76,32,37,7,0.464,32.0
"{""ASIA"": null, ""LDN"": 3, ""NY"": 5}",500,750.0,1500.0,0.25,1.1,60590,76,32,37,7,0.464,21.0
"{""ASIA"": null, ""LDN"": 4, ""NY"": 3}",1000,500.0,1900.0,0.25,0.92,138145,76,32,37,7,0.464,35.5
"{""ASIA"": null, ""LDN"": 5, ""NY"": 9}",250,500.0,1900.0,,1.08,30471,76,32,37,7,0.464,24.5
"{""ASIA"": null, ""LDN"": 6, ""NY"": 8}",250,1500.0,1500.0,0.5,1.11,35916,76,32,37,7,0.464,44.0
"{""ASIA"": null, ""LDN"": 7, ""NY"": 0}",375,500.0,1500.0,,1.15,53041,76,32,37,7,0.464,26.0
"{""ASIA"": null, ""LDN"": 7, ""NY"": 2}",375,1500.0,1500.0,min,1.32,51049,76,32,37,7,0.464,19.0
"{""ASIA"": null, ""LDN"": 7, ""NY"": 2}",375,1500.0,1500.0,0.25,1.32,51049,76,32,37,7,0.464,19.0
"{""ASIA"": null, ""LDN"": 7, ""NY"": 9}",500,1500.0,1500.0,0.25,1.12,67962,76,32,37,7,0.464,14.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": 6}",375,1500.0,1500.0,0.25,1.29,56851,76,32,37,7,0.464,26.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": 6}",375,1500.0,1500.0,0.25,1.29,56851,76,32,37,7,0.464,26.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 1}",375,1000.0,1500.0,0.25,1.09,43071,76,32,37,7,0.464,36.5
"{""ASIA"": 0, ""LDN"": 0, ""NY"": 2}",250,,,0.25,1.98,46446,76,32,37,7,0.464,25.5
"{""ASIA"": 0, ""LDN"": 6, ""NY"": 9}",250,750.0,1500.0,min,1.24,35696,76,32,37,7,0.464,30.5
"{""ASIA"": 0, ""LDN"": 6, ""NY"": 9}",250,750.0,1500.0,0.25,1.24,35696,76,32,37,7,0.464,30.5
"{""ASIA"": 0, ""LDN"": 7, ""NY"": 2}",375,,1900.0,0.25,1.68,70635,76,32,37,7,0.464,29.0
"{""ASIA"": 0, ""LDN"": 11, ""NY"": 7}",250,500.0,,0.5,1.09,25132,76,32,37,7,0.464,52.5
"{""ASIA"": 0, ""LDN"": 11, ""NY"": 10}",250,750.0,1500.0,min,1.27,36222,76,32,37,7,0.464,27.5
"{""ASIA"": 0, ""LDN"": 11, ""NY"": 10}",250,750.0,1500.0,0.25,1.27,36222,76,32,37,7,0.464,27.5
"{""ASIA"": 0, ""LDN"": 11, ""NY"": 10}",250,750.0,,0.25,1.36,33882,76,32,37,7,0.464,27.5
"{""ASIA"": null, ""LDN"": 0, ""NY"": 5}",375,750.0,,0.25,1.11,47804,76,31,36,9,0.463,52.0
"{""ASIA"": null, ""LDN"": 0, ""NY"": 5}",375,750.0,,0.25,1.11,47804,76,31,36,9,0.463,52.0
"{""ASIA"": null, ""LDN"": 4, ""NY"": 1}",375,1000.0,1900.0,,1.04,47201,76,31,36,9,0.463,18.0
"{""ASIA"": null, ""LDN"": 7, ""NY"": 8}",750,1000.0,1900.0,0.25,0.99,108693,76,31,36,9,0.463,43.0
"{""ASIA"": null, ""LDN"": 8, ""NY"": 1}",375,750.0,,0.5,1.05,59435,76,31,36,9,0.463,28.0
"{""ASIA"": null, ""LDN"": 8, ""NY"": 5}",375,750.0,,0.5,1.08,61560,76,31,36,9,0.463,33.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": 1}",375,500.0,1500.0,min,1.11,46352,76,31,36,9,0.463,28.0
"{""ASIA"": null, ""LDN"": 10, ""NY"": 1}",375,500.0,1500.0,0.25,1.11,46352,76,31,36,9,0.463,26.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 0}",250,1000.0,1500.0,min,1.24,36736,76,31,36,9,0.463,36.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 0}",250,1000.0,1500.0,0.25,1.24,36736,76,31,36,9,0.463,34.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 0}",250,,1500.0,min,1.3,38478,76,31,36,9,0.463,37.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 0}",250,,1500.0,0.25,1.3,38478,76,31,36,9,0.463,35.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 5}",250,1500.0,1900.0,min,1.23,30051,76,31,36,9,0.463,39.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 5}",250,1500.0,1900.0,0.25,1.23,30051,76,31,36,9,0.463,36.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 5}",250,1000.0,1500.0,min,1.2,33074,76,31,36,9,0.463,39.0
"{""ASIA"": null, ""LDN"": 11, ""NY"": 5}",250,1000.0,1500.0,0.25,1.2,33074,76,31,36,9,0.463,37.0
"{""ASIA"": 0, ""LDN"": 0, ""NY"": 1}",375,1000.0,,0.25,1.35,51288,76,31,36,9,0.463,34.0
"{""ASIA"": 0, ""LDN"": 0, ""NY"": 6}",375,750.0,1900.0,min,1.21,55006,76,31,36,9,0.463,79.0
"{""ASIA"": 0, ""LDN"": 0, ""NY"": 6}",375,750.0,1900.0,0.25,1.21,55006,76,31,36,9,0.463,61.0
