track,inst,tag,sel_folds,robust_max,params,short_train0_days,short_train0_n,short_train0_Rday,short_train0_t,short_train0_maxDD,short_held0_days,short_held0_n,short_held0_Rday,short_held0_t,short_held0_maxDD,short_win_days,short_win_n,short_win_Rday,short_win_t,short_win_maxDD,final_days,final_n,final_Rday,final_t,final_maxDD,stress_days,stress_n,stress_Rday,stress_t,stress_maxDD,long_train0_days,long_train0_n,long_train0_Rday,long_train0_t,long_train0_maxDD,long_held0_days,long_held0_n,long_held0_Rday,long_held0_t,long_held0_maxDD,long_train1_days,long_train1_n,long_train1_Rday,long_train1_t,long_train1_maxDD,long_held1_days,long_held1_n,long_held1_Rday,long_held1_t,long_held1_maxDD,long_train2_days,long_train2_n,long_train2_Rday,long_train2_t,long_train2_maxDD,long_held2_days,long_held2_n,long_held2_Rday,long_held2_t,long_held2_maxDD,long_train3_days,long_train3_n,long_train3_Rday,long_train3_t,long_train3_maxDD,long_held3_days,long_held3_n,long_held3_Rday,long_held3_t,long_held3_maxDD,long_win_days,long_win_n,long_win_Rday,long_win_t,long_win_maxDD,pre2024_Rday,since2024_Rday,R_2016,R_2017,R_2018,R_2019,R_2020,R_2021,R_2022,R_2023,R_2024,R_2025,R_2026,long_held0_pre_Rday,long_held0_post_Rday,long_held1_pre_Rday,long_held1_post_Rday,long_held2_pre_Rday,long_held2_post_Rday,long_held3_pre_Rday,long_held3_post_Rday,A0,A1,A2,A3,A_held,A_4folds,B_stress,C_final,ALL,AC
long,NQ,L18,"1,3",1.91,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 90, ""legs"": true, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 50, ""big_tp"": 115, ""std_sl"": 20, ""std_tp"": 80, ""leg_gap"": 10, ""leg_sl"": 35, ""leg_tp"": 60, ""gap_min"": 100, ""be_at"": 2.0, ""partial"": 3.0, ""trail"": 2.0}",352,172,0.2255,3.5,-7.84,91,36,0.0033,0.035,-6.37,443,208,0.1799,3.283,-9.93,53,25,-0.2776,-2.973,-13.69,1820,741,0.0575,2.422,-23.13,1918,817,0.0696,2.906,-39.92,521,217,0.0928,2.053,-10.72,1925,796,0.0757,3.247,-21.02,514,238,0.0702,1.415,-30.32,1920,831,0.0801,3.33,-43.8,519,203,0.0538,1.215,-15.81,1898,813,0.0855,3.502,-18.64,541,221,0.0361,0.859,-26.97,2439,1034,0.0745,3.523,-30.95,0.0575,0.1246,5.4,11.1,21.7,55.7,21.2,0.3,-5.6,-5.2,14.2,52.3,-4.0,0.0902,0.1008,0.0323,0.181,0.067,0.0163,-0.0134,0.1763,True,True,True,False,False,3,True,False,False,False
long,NQ,L19,1,1.911,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 240, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""fri"", ""big_thr"": 10, ""big_sl"": 40, ""big_tp"": 100, ""std_sl"": 20, ""std_tp"": 80, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""gap_min"": 0, ""be_at"": 2.0, ""partial"": 0, ""trail"": 3.0}",352,132,0.2019,3.598,-6.22,91,30,0.0014,0.015,-7.22,443,162,0.1607,3.305,-8.28,53,18,-0.02,-0.159,-3.09,1820,545,0.0453,2.49,-24.94,1918,607,0.0605,3.181,-25.6,521,161,0.0833,2.23,-8.4,1925,601,0.0631,3.332,-20.49,514,167,0.0739,1.946,-17.47,1920,623,0.077,3.94,-27.46,519,145,0.0223,0.669,-13.67,1898,597,0.0636,3.321,-15.04,541,171,0.0714,1.965,-22.73,2439,768,0.0654,3.856,-24.94,0.0453,0.1245,22.6,6.2,25.3,20.4,7.9,8.0,-3.7,-4.4,22.6,38.1,15.3,0.0827,0.0849,0.0514,0.1396,0.0443,-0.0402,-0.0207,0.3326,True,True,False,False,True,2,True,False,False,False
long,NQ,L20,"1,3",1.97,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 999, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""fri"", ""big_thr"": 10, ""big_sl"": 50, ""big_tp"": 0, ""std_sl"": 20, ""std_tp"": 0, ""leg_gap"": 10, ""leg_sl"": 35, ""leg_tp"": 90, ""gap_min"": 100, ""be_at"": 0, ""partial"": 0, ""trail"": 2.0}",352,190,0.2422,2.873,-10.43,91,41,-0.0875,-0.642,-12.24,443,231,0.1745,2.394,-14.52,53,29,-0.0961,-0.613,-8.1,1820,807,0.0854,2.463,-50.03,1918,899,0.0769,2.32,-61.11,521,222,0.2095,2.864,-14.35,1925,873,0.1116,3.347,-30.83,514,248,0.0814,1.125,-44.39,1920,882,0.1122,3.242,-43.35,519,239,0.0795,1.251,-13.52,1898,888,0.1189,3.281,-36.15,541,233,0.0573,1.117,-25.34,2439,1121,0.1053,3.46,-50.03,0.0854,0.1636,9.4,-20.2,9.7,48.3,26.3,49.6,3.9,28.4,54.7,34.4,7.0,0.2739,0.0098,-0.0009,0.3219,0.0965,0.0311,-0.0344,0.3174,True,False,True,False,False,2,True,False,False,False
long,NQ,L21,1,1.805,"{""entry_tf"": 1, ""vwap"": false, ""time_stop"": 90, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 50, ""big_tp"": 100, ""std_sl"": 35, ""std_tp"": 50, ""leg_gap"": 25, ""leg_sl"": 35, ""leg_tp"": 0, ""gap_min"": 20, ""be_at"": 1.5, ""partial"": 0, ""trail"": 3.0}",352,159,0.1702,3.055,-5.37,91,30,-0.0995,-1.424,-9.03,443,189,0.1148,2.452,-7.5,53,23,-0.0108,-0.088,-7.17,1820,632,0.0279,1.983,-16.24,1918,707,0.0508,3.099,-14.0,521,185,0.0141,0.508,-9.13,1925,693,0.0436,2.704,-13.51,514,199,0.0404,1.362,-9.87,1920,718,0.0452,2.784,-13.81,519,174,0.0347,1.197,-5.47,1898,695,0.0343,2.167,-14.1,541,197,0.0731,2.317,-5.7,2439,892,0.0429,3.028,-16.24,0.0279,0.0872,2.7,0.8,8.3,-5.3,0.4,7.4,3.3,33.1,16.7,35.3,1.4,0.0268,-0.0255,0.0174,0.1077,0.0479,-0.003,0.0273,0.203,False,True,False,True,True,2,True,False,False,False
long,NQ,L22,1,1.767,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 90, ""legs"": false, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 40, ""big_tp"": 80, ""std_sl"": 15, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 45, ""leg_tp"": 90, ""gap_min"": 100, ""be_at"": 1.5, ""partial"": 2.0, ""trail"": 3.0}",352,194,0.1678,2.943,-9.86,91,45,-0.0048,-0.049,-8.37,443,239,0.1323,2.658,-13.2,53,25,-0.1278,-1.051,-5.74,1820,871,0.0418,2.056,-16.08,1918,943,0.0444,2.163,-22.6,521,249,0.111,2.695,-8.37,1925,927,0.0653,3.158,-19.15,514,265,0.0334,0.833,-32.88,1920,948,0.0724,3.449,-25.13,519,244,0.0077,0.203,-13.26,1898,934,0.0592,2.832,-17.86,541,258,0.0565,1.464,-19.87,2439,1192,0.0586,3.188,-19.83,0.0418,0.108,5.3,4.4,27.3,24.4,9.0,0.7,14.3,-9.4,28.4,36.1,-4.4,0.1128,0.1053,-0.0086,0.156,0.0373,-0.0767,-0.0086,0.2411,True,False,False,False,False,1,True,False,False,False
long,NQ,L23,1,2.096,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 90, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""fri"", ""big_thr"": 10, ""big_sl"": 50, ""big_tp"": 100, ""std_sl"": 35, ""std_tp"": 60, ""leg_gap"": 15, ""leg_sl"": 25, ""leg_tp"": 140, ""gap_min"": 100, ""be_at"": 1.0, ""partial"": 3.0, ""trail"": 0}",352,140,0.1289,2.866,-6.22,91,30,-0.0547,-0.783,-7.17,443,170,0.0912,2.359,-7.35,53,19,0.0095,0.09,-3.25,1820,553,0.0282,2.313,-15.82,1918,621,0.0399,2.845,-13.75,521,166,0.0473,1.825,-9.5,1925,611,0.0371,2.783,-18.64,514,176,0.0579,1.893,-11.25,1920,639,0.0515,3.599,-24.74,519,148,0.0044,0.186,-11.46,1898,615,0.0393,2.813,-9.67,541,172,0.0492,1.866,-17.05,2439,787,0.0415,3.362,-17.03,0.0282,0.0806,8.7,2.6,15.1,17.6,7.5,6.1,-2.2,-4.0,19.1,20.5,10.7,0.0514,0.0343,0.028,0.1452,0.0216,-0.0446,-0.0089,0.2138,True,True,False,False,True,2,True,True,True,True
long,NQ,L24,"1,2",2.302,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 180, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""skip_low"", ""dow"": ""fri"", ""big_thr"": 20, ""big_sl"": 25, ""big_tp"": 100, ""std_sl"": 35, ""std_tp"": 80, ""leg_gap"": 25, ""leg_sl"": 45, ""leg_tp"": 90, ""gap_min"": 20, ""be_at"": 0, ""partial"": 3.0, ""trail"": 3.0}",352,132,0.1659,2.571,-7.03,91,29,0.0334,0.296,-7.35,443,161,0.1387,2.462,-8.02,53,13,-0.2529,-4.14,-12.36,1820,549,0.0562,2.928,-15.09,1918,607,0.0557,2.728,-21.51,521,158,0.1172,2.86,-7.35,1925,607,0.0705,3.4,-19.61,514,158,0.0625,1.615,-14.15,1920,609,0.0826,3.938,-21.81,519,156,0.0177,0.482,-15.3,1898,593,0.0749,3.629,-11.95,541,172,0.0476,1.207,-22.26,2439,765,0.0688,3.763,-18.39,0.0562,0.1061,7.0,1.1,30.0,12.6,12.5,6.3,29.6,3.0,19.9,31.8,0.5,0.1134,0.1287,0.0454,0.1126,0.0552,-0.0889,-0.0302,0.2685,True,True,False,False,False,2,True,False,False,False
long,NQ,L25,2,2.249,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 240, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""fri"", ""big_thr"": 10, ""big_sl"": 40, ""big_tp"": 80, ""std_sl"": 30, ""std_tp"": 0, ""leg_gap"": 10, ""leg_sl"": 35, ""leg_tp"": 60, ""gap_min"": 0, ""be_at"": 0, ""partial"": 3.0, ""trail"": 2.0}",352,132,0.1603,3.317,-5.79,91,30,-0.049,-0.626,-7.08,443,162,0.1173,2.806,-7.72,53,18,-0.0468,-0.443,-3.09,1820,545,0.0427,2.756,-21.68,1918,607,0.0524,3.207,-22.5,521,161,0.062,1.971,-8.37,1925,601,0.0539,3.312,-21.7,514,167,0.0566,1.769,-15.98,1920,623,0.0697,4.161,-27.6,519,145,-0.0019,-0.067,-17.0,1898,597,0.0514,3.15,-13.77,541,171,0.0654,2.064,-24.31,2439,768,0.0545,3.755,-21.72,0.0427,0.0889,14.4,8.2,22.6,17.7,17.9,4.9,-2.6,-5.4,16.4,24.9,11.3,0.0724,0.0294,0.0321,0.1284,0.028,-0.087,-0.01,0.2793,True,True,False,False,False,2,True,False,False,False
long,NQ,L26,2,2.245,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 60, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 30, ""big_tp"": 115, ""std_sl"": 20, ""std_tp"": 0, ""leg_gap"": 25, ""leg_sl"": 25, ""leg_tp"": 90, ""gap_min"": 100, ""be_at"": 2.0, ""partial"": 0, ""trail"": 2.0}",352,202,0.2349,2.722,-17.38,91,45,0.0902,0.649,-6.99,443,247,0.2052,2.761,-11.48,53,25,-0.2167,-1.916,-10.45,1820,892,0.1149,3.596,-18.52,1918,969,0.1166,3.669,-24.44,521,255,0.1429,2.284,-20.03,1925,948,0.1292,4.045,-25.59,514,276,0.096,1.565,-30.71,1920,975,0.1294,4.023,-16.8,519,249,0.0957,1.601,-20.56,1898,962,0.1208,3.749,-23.15,541,262,0.127,2.137,-17.94,2439,1224,0.1222,4.313,-25.88,0.1149,0.1436,12.4,22.5,40.5,71.9,5.1,3.8,32.9,20.0,31.8,48.3,-2.6,0.1413,0.1478,0.0503,0.2296,0.15,-0.0588,0.0787,0.2641,True,True,False,True,False,3,True,False,False,False
long,NQ,L27,2,2.234,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 180, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 40, ""big_tp"": 0, ""std_sl"": 20, ""std_tp"": 80, ""leg_gap"": 25, ""leg_sl"": 45, ""leg_tp"": 0, ""gap_min"": 50, ""be_at"": 0, ""partial"": 2.0, ""trail"": 2.0}",352,194,0.1487,2.309,-13.2,91,45,-0.0302,-0.285,-8.69,443,239,0.112,2.01,-10.07,53,25,-0.0977,-0.685,-5.61,1820,869,0.0741,3.177,-18.74,1918,941,0.0603,2.581,-23.14,521,249,0.1418,2.971,-8.69,1925,925,0.083,3.485,-17.95,514,265,0.0581,1.296,-30.06,1920,946,0.0912,3.818,-23.6,519,244,0.0279,0.631,-16.11,1898,934,0.0791,3.31,-15.54,541,256,0.073,1.647,-15.64,2439,1190,0.0777,3.696,-23.35,0.0741,0.0883,18.2,2.9,42.5,19.1,14.1,13.6,27.1,-2.6,21.8,24.6,3.1,0.1654,0.0683,0.0311,0.1369,0.0504,-0.0362,0.0249,0.2095,True,True,False,True,False,3,True,False,False,False
long,NQ,L28,2,2.177,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 180, ""legs"": false, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""fri"", ""big_thr"": 20, ""big_sl"": 25, ""big_tp"": 80, ""std_sl"": 30, ""std_tp"": 50, ""leg_gap"": 15, ""leg_sl"": 25, ""leg_tp"": 90, ""gap_min"": 100, ""be_at"": 1.5, ""partial"": 2.0, ""trail"": 2.0}",352,158,0.1297,2.396,-7.83,91,38,0.0035,0.036,-5.91,443,196,0.1038,2.182,-9.34,53,18,-0.2708,-3.698,-13.49,1820,708,0.048,2.739,-18.66,1918,771,0.0472,2.575,-17.09,521,200,0.1029,2.805,-8.37,1925,764,0.0617,3.315,-17.49,514,207,0.0493,1.42,-24.43,1920,779,0.0747,3.946,-29.51,519,192,0.0013,0.041,-14.85,1898,757,0.0625,3.365,-16.97,541,214,0.0472,1.345,-21.51,2439,971,0.0591,3.6,-20.41,0.048,0.0916,11.4,6.9,28.2,15.2,13.0,6.7,10.4,-4.3,28.2,22.0,-7.8,0.1067,0.0911,0.0165,0.1452,0.0329,-0.0887,-0.0199,0.2375,True,True,False,False,False,2,True,False,False,False
long,NQ,L29,2,2.17,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 999, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 35, ""big_tp"": 200, ""std_sl"": 25, ""std_tp"": 80, ""leg_gap"": 20, ""leg_sl"": 25, ""leg_tp"": 90, ""gap_min"": 50, ""be_at"": 1.5, ""partial"": 2.0, ""trail"": 3.0}",352,211,0.2979,3.951,-10.14,91,48,-0.0699,-0.61,-7.49,443,259,0.2223,3.433,-9.42,53,38,-0.1378,-0.788,-9.81,1820,961,0.051,2.143,-20.63,1918,1049,0.0841,3.332,-29.19,521,282,0.0307,0.653,-18.26,1925,1045,0.0739,2.935,-19.91,514,286,0.0681,1.436,-24.79,1920,1054,0.0942,3.703,-21.38,519,277,-0.0069,-0.153,-36.13,1898,1029,0.0597,2.405,-31.79,541,302,0.118,2.382,-13.66,2439,1331,0.0727,3.267,-26.76,0.051,0.1364,13.4,17.0,10.5,17.9,9.5,11.5,-8.2,21.3,26.6,35.1,15.4,0.0404,0.0006,0.0321,0.1735,-0.0225,0.0374,0.0271,0.376,False,True,False,True,False,2,True,False,False,False
long,NQ,L30,2,2.167,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 120, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""fri"", ""big_thr"": 10, ""big_sl"": 25, ""big_tp"": 60, ""std_sl"": 35, ""std_tp"": 50, ""leg_gap"": 10, ""leg_sl"": 45, ""leg_tp"": 115, ""gap_min"": 20, ""be_at"": 2.0, ""partial"": 0, ""trail"": 3.0}",352,158,0.1221,2.136,-8.99,91,38,-0.0053,-0.052,-7.19,443,196,0.0959,1.911,-9.5,53,18,-0.3187,-4.827,-15.84,1820,708,0.0489,2.53,-27.9,1918,771,0.0425,2.131,-24.97,521,200,0.0995,2.529,-12.24,1925,764,0.0483,2.425,-23.13,514,207,0.0784,1.986,-15.61,1920,779,0.0715,3.496,-32.58,519,192,-0.0077,-0.218,-14.91,1898,757,0.0659,3.237,-26.72,541,214,0.0153,0.418,-30.02,2439,971,0.0546,3.072,-28.56,0.0489,0.0715,10.0,5.0,29.7,15.3,15.7,11.0,15.4,-13.3,16.8,18.0,-7.4,0.1009,0.095,0.0507,0.1593,0.0189,-0.0834,-0.0304,0.1449,True,True,False,False,False,2,True,False,False,False
long,NQ,L31,2,2.157,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""skip_high"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 30, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 0, ""leg_gap"": 25, ""leg_sl"": 25, ""leg_tp"": 0, ""gap_min"": 100, ""be_at"": 1.5, ""partial"": 1.0, ""trail"": 3.0}",352,179,0.158,2.991,-8.5,91,39,-0.1258,-1.628,-13.91,443,218,0.0997,2.205,-12.37,53,34,-0.0847,-0.569,-7.08,1820,820,0.0395,2.125,-29.24,1918,889,0.0495,2.602,-26.77,521,243,0.0202,0.558,-13.26,1925,898,0.0394,2.071,-23.35,514,234,0.0578,1.59,-23.29,1920,903,0.065,3.37,-23.39,519,229,-0.0373,-1.097,-22.71,1898,867,0.0341,1.817,-27.13,541,265,0.0754,1.994,-15.78,2439,1132,0.0433,2.568,-29.24,0.0395,0.0543,7.3,1.1,18.0,15.8,21.7,7.9,-10.6,10.8,11.5,17.0,0.5,0.0455,-0.0582,0.0012,0.2233,-0.0079,-0.1208,0.0247,0.219,False,True,False,True,False,2,True,False,False,False
long,NQ,L32,2,2.151,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 240, ""legs"": true, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 0, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 40, ""big_tp"": 150, ""std_sl"": 15, ""std_tp"": 0, ""leg_gap"": 15, ""leg_sl"": 45, ""leg_tp"": 140, ""gap_min"": 50, ""be_at"": 2.0, ""partial"": 0, ""trail"": 3.0}",352,202,0.1986,2.448,-15.79,91,46,0.0276,0.189,-10.66,443,248,0.1635,2.298,-12.94,53,25,-0.1234,-0.872,-7.4,1820,928,0.1007,2.825,-27.81,1918,1001,0.0795,2.373,-32.87,521,267,0.1938,2.688,-11.58,1925,981,0.1152,3.332,-26.11,514,287,0.0617,0.949,-36.79,1920,1010,0.1103,3.184,-35.96,519,258,0.0803,1.244,-24.9,1898,998,0.1183,3.369,-21.44,541,270,0.0534,0.87,-24.46,2439,1268,0.1039,3.403,-27.81,0.1007,0.1133,27.4,13.1,38.8,55.5,10.2,5.2,23.8,9.2,30.2,26.2,7.2,0.2004,0.173,-0.0002,0.2428,0.14,-0.0893,0.0185,0.1525,True,False,False,True,False,2,True,False,False,False
long,NQ,L33,2,2.138,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 90, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 25, ""big_tp"": 100, ""std_sl"": 30, ""std_tp"": 80, ""leg_gap"": 15, ""leg_sl"": 45, ""leg_tp"": 140, ""gap_min"": 20, ""be_at"": 0, ""partial"": 1.5, ""trail"": 3.0}",352,207,0.1821,2.624,-9.35,91,47,0.1182,0.85,-7.43,443,254,0.169,2.72,-10.11,53,26,-0.3675,-3.765,-18.43,1820,891,0.0652,3.11,-18.08,1918,970,0.0636,2.855,-30.28,521,260,0.1229,2.691,-7.43,1925,950,0.0825,3.705,-20.05,514,280,0.0531,1.156,-32.62,1920,982,0.0902,3.913,-32.45,519,248,0.0246,0.615,-20.83,1898,967,0.079,3.439,-20.36,541,263,0.0667,1.627,-16.31,2439,1230,0.0763,3.803,-24.73,0.0652,0.1088,9.0,5.1,38.0,19.4,7.6,12.9,36.8,-10.1,11.8,43.9,-7.9,0.1114,0.1585,-0.0055,0.2245,0.071,-0.1073,0.0271,0.1792,True,False,False,True,False,2,True,False,False,False
long,NQ,L34,3,2.028,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 0, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 50, ""big_tp"": 0, ""std_sl"": 15, ""std_tp"": 50, ""leg_gap"": 10, ""leg_sl"": 35, ""leg_tp"": 140, ""gap_min"": 0, ""be_at"": 1.5, ""partial"": 3.0, ""trail"": 2.0}",352,216,0.1739,2.429,-9.94,91,47,0.0682,0.436,-10.04,443,263,0.1522,2.328,-10.96,53,25,-0.0999,-0.857,-5.71,1820,983,0.0707,2.334,-26.99,1918,1065,0.0471,1.644,-43.75,521,278,0.2144,3.272,-11.4,1925,1039,0.1007,3.42,-23.04,514,304,0.0159,0.261,-47.91,1920,1066,0.0952,3.102,-52.48,519,277,0.0371,0.717,-13.71,1898,1060,0.096,3.073,-27.84,541,283,0.0367,0.762,-20.91,2439,1343,0.0828,3.119,-39.13,0.0707,0.1185,3.3,-6.3,44.9,50.2,18.2,13.0,20.8,-15.4,34.4,36.5,-2.9,0.2247,0.1823,-0.0615,0.2422,0.0737,-0.0669,-0.0009,0.1436,True,False,False,False,False,1,True,False,False,False
long,NQ,L35,3,1.727,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 90, ""legs"": false, ""leg_max"": 4, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""mon"", ""big_thr"": 15, ""big_sl"": 50, ""big_tp"": 130, ""std_sl"": 15, ""std_tp"": 60, ""leg_gap"": 25, ""leg_sl"": 25, ""leg_tp"": 140, ""gap_min"": 20, ""be_at"": 2.0, ""partial"": 3.0, ""trail"": 0}",352,150,0.1392,2.476,-10.25,91,36,-0.015,-0.163,-6.65,443,186,0.1075,2.213,-14.7,53,20,-0.0962,-0.788,-5.65,1820,691,0.0349,1.681,-19.48,1918,743,0.0362,1.759,-20.8,521,200,0.1096,2.551,-12.11,1925,732,0.0607,2.931,-17.63,514,211,0.0187,0.444,-32.65,1920,745,0.0535,2.533,-37.53,519,198,0.0458,1.168,-12.4,1898,736,0.055,2.584,-17.8,541,207,0.0407,1.069,-16.46,2439,943,0.0519,2.788,-19.48,0.0349,0.1016,8.1,2.8,30.6,21.2,3.9,-6.5,8.4,-4.9,40.0,24.1,-6.2,0.1106,0.1067,-0.0416,0.1948,0.0692,-0.0207,0.0091,0.1305,True,False,False,True,True,2,True,False,False,False
