inst,params,fit0,nb0,robust0,fit1,nb1,robust1,fit2,nb2,robust2,fit3,nb3,robust3
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""fri"", ""big_thr"": 10, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 20, ""std_tp"": 42, ""leg_gap"": 25, ""leg_sl"": 35, ""leg_tp"": 140, ""gap_min"": 20, ""be_at"": 0, ""partial"": 3.0, ""trail"": 1.5}",0.721,0.524,0.524,0.142,-0.126,-0.126,0.45,0.403,0.403,0.596,0.32,0.32
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": false, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""mid"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 0, ""leg_gap"": 20, ""leg_sl"": 45, ""leg_tp"": 0, ""gap_min"": 100, ""be_at"": 1.5, ""partial"": 3.0, ""trail"": 3.0}",0.785,0.702,0.702,0.236,0.007,0.007,0.952,0.747,0.747,0.504,0.439,0.439
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""with"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 25, ""big_tp"": 0, ""std_sl"": 30, ""std_tp"": 50, ""leg_gap"": 25, ""leg_sl"": 25, ""leg_tp"": 90, ""gap_min"": 0, ""be_at"": 0.5, ""partial"": 1.0, ""trail"": 1.0}",-99.0,-0.667,-99.0,0.045,-0.293,-0.293,0.542,0.193,0.193,0.793,0.31,0.31
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""mon"", ""big_thr"": 25, ""big_sl"": 40, ""big_tp"": 130, ""std_sl"": 25, ""std_tp"": 60, ""leg_gap"": 10, ""leg_sl"": 25, ""leg_tp"": 60, ""gap_min"": 0, ""be_at"": 1.0, ""partial"": 1.5, ""trail"": 2.0}",0.33,-0.177,-0.177,0.847,0.294,0.294,1.113,0.485,0.485,-99.0,-1.0,-99.0
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 180, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""skip_low"", ""dow"": ""mon"", ""big_thr"": 20, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 35, ""std_tp"": 60, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 90, ""gap_min"": 100, ""be_at"": 2.0, ""partial"": 0, ""trail"": 1.5}",0.524,-0.112,-0.112,0.823,0.112,0.112,1.566,0.877,0.877,0.169,-0.317,-0.317
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 180, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""skip_low"", ""dow"": ""fri"", ""big_thr"": 25, ""big_sl"": 35, ""big_tp"": 60, ""std_sl"": 20, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 25, ""leg_tp"": 140, ""gap_min"": 100, ""be_at"": 1.5, ""partial"": 3.0, ""trail"": 1.5}",0.992,0.37,0.37,0.839,0.268,0.268,0.64,0.164,0.164,0.877,0.372,0.372
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 180, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""skip_low"", ""dow"": ""fri"", ""big_thr"": 20, ""big_sl"": 30, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 60, ""leg_gap"": 25, ""leg_sl"": 45, ""leg_tp"": 90, ""gap_min"": 100, ""be_at"": 1.0, ""partial"": 3.0, ""trail"": 0}",0.457,0.044,0.044,-99.0,-0.68,-99.0,0.241,-0.184,-0.184,0.654,0.189,0.189
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 180, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 15, ""gap"": ""with"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 25, ""big_tp"": 200, ""std_sl"": 35, ""std_tp"": 50, ""leg_gap"": 10, ""leg_sl"": 35, ""leg_tp"": 0, ""gap_min"": 0, ""be_at"": 1.0, ""partial"": 0, ""trail"": 3.0}",0.458,-0.036,-0.036,0.041,-0.53,-0.53,1.26,0.474,0.474,0.25,-0.215,-0.215
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 180, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""skip_low"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 30, ""big_tp"": 60, ""std_sl"": 20, ""std_tp"": 60, ""leg_gap"": 10, ""leg_sl"": 45, ""leg_tp"": 60, ""gap_min"": 20, ""be_at"": 2.0, ""partial"": 1.0, ""trail"": 2.0}",0.185,0.086,0.086,0.145,-0.016,-0.016,0.564,0.352,0.352,0.575,0.281,0.281
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 180, ""legs"": false, ""leg_max"": 4, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""skip_low"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 25, ""big_tp"": 130, ""std_sl"": 15, ""std_tp"": 30, ""leg_gap"": 20, ""leg_sl"": 45, ""leg_tp"": 90, ""gap_min"": 50, ""be_at"": 1.5, ""partial"": 1.5, ""trail"": 1.0}",-99.0,-0.901,-99.0,-99.0,-0.904,-99.0,0.438,0.206,0.206,0.594,0.307,0.307
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 180, ""legs"": false, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""skip_low"", ""dow"": ""fri"", ""big_thr"": 10, ""big_sl"": 35, ""big_tp"": 200, ""std_sl"": 30, ""std_tp"": 42, ""leg_gap"": 10, ""leg_sl"": 45, ""leg_tp"": 60, ""gap_min"": 50, ""be_at"": 1.5, ""partial"": 3.0, ""trail"": 1.0}",0.283,0.276,0.276,0.87,0.822,0.822,0.849,0.779,0.779,0.476,0.512,0.476
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 180, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 35, ""big_tp"": 200, ""std_sl"": 25, ""std_tp"": 0, ""leg_gap"": 20, ""leg_sl"": 45, ""leg_tp"": 60, ""gap_min"": 0, ""be_at"": 0.5, ""partial"": 0, ""trail"": 2.0}",0.149,-0.326,-0.326,1.101,0.839,0.839,1.285,1.053,1.053,0.341,0.034,0.034
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 180, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""fri"", ""big_thr"": 20, ""big_sl"": 25, ""big_tp"": 0, ""std_sl"": 30, ""std_tp"": 80, ""leg_gap"": 25, ""leg_sl"": 25, ""leg_tp"": 140, ""gap_min"": 50, ""be_at"": 0, ""partial"": 0, ""trail"": 2.0}",0.752,0.074,0.074,-99.0,-1.0,-99.0,-99.0,-0.704,-99.0,-99.0,-1.0,-99.0
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 180, ""legs"": false, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""fri"", ""big_thr"": 10, ""big_sl"": 40, ""big_tp"": 0, ""std_sl"": 35, ""std_tp"": 0, ""leg_gap"": 20, ""leg_sl"": 45, ""leg_tp"": 0, ""gap_min"": 100, ""be_at"": 2.0, ""partial"": 2.0, ""trail"": 3.0}",-99.0,-0.853,-99.0,0.272,-0.028,-0.028,0.309,0.177,0.177,0.768,0.454,0.454
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 180, ""legs"": false, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""skip_low"", ""dow"": ""fri"", ""big_thr"": 10, ""big_sl"": 40, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 30, ""leg_gap"": 25, ""leg_sl"": 25, ""leg_tp"": 140, ""gap_min"": 0, ""be_at"": 1.5, ""partial"": 0, ""trail"": 0}",0.84,0.047,0.047,0.634,-0.067,-0.067,0.696,0.217,0.217,0.985,0.169,0.169
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 180, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""skip_low"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 50, ""big_tp"": 100, ""std_sl"": 30, ""std_tp"": 60, ""leg_gap"": 10, ""leg_sl"": 45, ""leg_tp"": 60, ""gap_min"": 100, ""be_at"": 0, ""partial"": 1.0, ""trail"": 1.5}",0.178,-0.128,-0.128,0.51,0.253,0.253,1.206,0.893,0.893,0.29,0.06,0.06
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 180, ""legs"": true, ""leg_max"": 1, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""fri"", ""big_thr"": 25, ""big_sl"": 30, ""big_tp"": 115, ""std_sl"": 35, ""std_tp"": 50, ""leg_gap"": 10, ""leg_sl"": 35, ""leg_tp"": 0, ""gap_min"": 20, ""be_at"": 1.0, ""partial"": 1.0, ""trail"": 0}",0.277,-0.112,-0.112,0.816,0.68,0.68,0.808,0.519,0.519,0.757,0.236,0.236
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 180, ""legs"": true, ""leg_max"": 1, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""skip_low"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 40, ""big_tp"": 115, ""std_sl"": 30, ""std_tp"": 60, ""leg_gap"": 25, ""leg_sl"": 25, ""leg_tp"": 140, ""gap_min"": 50, ""be_at"": 2.0, ""partial"": 1.5, ""trail"": 2.0}",0.722,0.233,0.233,1.15,0.643,0.643,1.556,0.989,0.989,0.459,0.188,0.188
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 180, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""fri"", ""big_thr"": 25, ""big_sl"": 50, ""big_tp"": 130, ""std_sl"": 30, ""std_tp"": 60, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 0, ""gap_min"": 50, ""be_at"": 1.5, ""partial"": 2.0, ""trail"": 1.0}",0.596,0.178,0.178,0.262,-0.147,-0.147,0.164,-0.192,-0.192,0.781,0.407,0.407
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 180, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""fri"", ""big_thr"": 25, ""big_sl"": 35, ""big_tp"": 100, ""std_sl"": 15, ""std_tp"": 30, ""leg_gap"": 20, ""leg_sl"": 45, ""leg_tp"": 115, ""gap_min"": 0, ""be_at"": 1.5, ""partial"": 1.5, ""trail"": 2.0}",0.096,-0.299,-0.299,0.74,0.097,0.097,0.32,-0.19,-0.19,0.388,-0.059,-0.059
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 180, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""skip_low"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 40, ""big_tp"": 0, ""std_sl"": 20, ""std_tp"": 0, ""leg_gap"": 20, ""leg_sl"": 35, ""leg_tp"": 90, ""gap_min"": 20, ""be_at"": 1.5, ""partial"": 3.0, ""trail"": 2.0}",1.139,0.514,0.514,1.275,0.571,0.571,1.81,0.91,0.91,0.631,0.072,0.072
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 180, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 50, ""big_tp"": 200, ""std_sl"": 25, ""std_tp"": 30, ""leg_gap"": 25, ""leg_sl"": 25, ""leg_tp"": 140, ""gap_min"": 20, ""be_at"": 0, ""partial"": 1.5, ""trail"": 1.5}",0.351,-0.221,-0.221,0.886,0.417,0.417,0.907,0.44,0.44,-99.0,-0.689,-99.0
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 240, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""mid"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 30, ""big_tp"": 60, ""std_sl"": 15, ""std_tp"": 60, ""leg_gap"": 10, ""leg_sl"": 45, ""leg_tp"": 90, ""gap_min"": 0, ""be_at"": 0, ""partial"": 1.5, ""trail"": 3.0}",0.742,0.562,0.562,-99.0,-0.692,-99.0,0.448,0.413,0.413,0.127,0.007,0.007
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 240, ""legs"": false, ""leg_max"": 4, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""mon"", ""big_thr"": 10, ""big_sl"": 25, ""big_tp"": 130, ""std_sl"": 20, ""std_tp"": 60, ""leg_gap"": 25, ""leg_sl"": 35, ""leg_tp"": 60, ""gap_min"": 0, ""be_at"": 1.5, ""partial"": 0, ""trail"": 3.0}",0.444,-0.012,-0.012,0.793,0.128,0.128,1.065,0.545,0.545,-99.0,-1.0,-99.0
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 240, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""skip_low"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 40, ""big_tp"": 130, ""std_sl"": 30, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""gap_min"": 20, ""be_at"": 1.0, ""partial"": 3.0, ""trail"": 2.0}",1.007,0.361,0.361,0.933,0.318,0.318,1.309,0.698,0.698,0.373,0.006,0.006
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 240, ""legs"": true, ""leg_max"": 1, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 35, ""big_tp"": 200, ""std_sl"": 20, ""std_tp"": 60, ""leg_gap"": 20, ""leg_sl"": 25, ""leg_tp"": 0, ""gap_min"": 20, ""be_at"": 1.5, ""partial"": 0, ""trail"": 3.0}",0.707,0.467,0.467,-99.0,-0.641,-99.0,0.568,0.367,0.367,0.505,0.198,0.198
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 240, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 5, ""gap"": ""with"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 40, ""big_tp"": 150, ""std_sl"": 25, ""std_tp"": 80, ""leg_gap"": 10, ""leg_sl"": 45, ""leg_tp"": 140, ""gap_min"": 0, ""be_at"": 0, ""partial"": 1.5, ""trail"": 1.0}",0.484,-0.179,-0.179,-99.0,-1.0,-99.0,-99.0,-0.914,-99.0,0.632,0.414,0.414
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 240, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 30, ""gap"": ""with"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 25, ""big_tp"": 80, ""std_sl"": 20, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 60, ""gap_min"": 20, ""be_at"": 1.0, ""partial"": 1.5, ""trail"": 1.5}",0.866,0.27,0.27,-99.0,-0.684,-99.0,1.132,0.508,0.508,-99.0,-0.718,-99.0
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 240, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 35, ""std_tp"": 80, ""leg_gap"": 20, ""leg_sl"": 25, ""leg_tp"": 90, ""gap_min"": 50, ""be_at"": 1.5, ""partial"": 0, ""trail"": 3.0}",0.933,0.497,0.497,0.304,-0.04,-0.04,0.583,0.484,0.484,0.023,-0.393,-0.393
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 240, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 30, ""big_tp"": 150, ""std_sl"": 25, ""std_tp"": 60, ""leg_gap"": 25, ""leg_sl"": 45, ""leg_tp"": 115, ""gap_min"": 50, ""be_at"": 0, ""partial"": 3.0, ""trail"": 1.5}",0.354,0.096,0.096,1.033,0.505,0.505,1.304,0.819,0.819,0.444,0.067,0.067
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 240, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""skip_low"", ""dow"": ""mon"", ""big_thr"": 25, ""big_sl"": 35, ""big_tp"": 200, ""std_sl"": 30, ""std_tp"": 0, ""leg_gap"": 20, ""leg_sl"": 45, ""leg_tp"": 90, ""gap_min"": 20, ""be_at"": 1.5, ""partial"": 3.0, ""trail"": 1.5}",0.527,0.112,0.112,0.659,0.373,0.373,1.505,1.141,1.141,0.271,0.084,0.084
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 60, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""fri"", ""big_thr"": 10, ""big_sl"": 25, ""big_tp"": 0, ""std_sl"": 35, ""std_tp"": 42, ""leg_gap"": 10, ""leg_sl"": 25, ""leg_tp"": 60, ""gap_min"": 50, ""be_at"": 2.0, ""partial"": 0, ""trail"": 3.0}",0.754,0.697,0.697,-99.0,-1.0,-99.0,-99.0,-0.506,-99.0,-99.0,-0.675,-99.0
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 60, ""legs"": false, ""leg_max"": 4, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 30, ""gap"": ""with"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 30, ""big_tp"": 150, ""std_sl"": 25, ""std_tp"": 80, ""leg_gap"": 20, ""leg_sl"": 45, ""leg_tp"": 115, ""gap_min"": 20, ""be_at"": 0.5, ""partial"": 3.0, ""trail"": 2.0}",0.243,-0.322,-0.322,0.419,-0.337,-0.337,1.304,0.237,0.237,0.3,-0.422,-0.422
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 60, ""legs"": false, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""skip_low"", ""dow"": ""fri"", ""big_thr"": 25, ""big_sl"": 50, ""big_tp"": 100, ""std_sl"": 15, ""std_tp"": 42, ""leg_gap"": 10, ""leg_sl"": 35, ""leg_tp"": 115, ""gap_min"": 0, ""be_at"": 0, ""partial"": 0, ""trail"": 2.0}",0.291,0.083,0.083,-99.0,-0.913,-99.0,0.547,0.432,0.432,0.677,0.464,0.464
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 60, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 0, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""skip_low"", ""dow"": ""fri"", ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 60, ""std_sl"": 15, ""std_tp"": 80, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 0, ""gap_min"": 100, ""be_at"": 1.0, ""partial"": 0, ""trail"": 2.0}",-99.0,-1.0,-99.0,-99.0,-0.905,-99.0,-99.0,-1.0,-99.0,0.669,0.259,0.259
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 240, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""skip_low"", ""dow"": ""mon"", ""big_thr"": 10, ""big_sl"": 40, ""big_tp"": 200, ""std_sl"": 30, ""std_tp"": 50, ""leg_gap"": 20, ""leg_sl"": 25, ""leg_tp"": 60, ""gap_min"": 20, ""be_at"": 0.5, ""partial"": 3.0, ""trail"": 2.0}",-99.0,-0.678,-99.0,0.732,0.478,0.478,0.816,0.547,0.547,0.037,-0.36,-0.36
US30,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 60, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""skip_low"", ""dow"": ""fri"", ""big_thr"": 25, ""big_sl"": 40, ""big_tp"": 0, ""std_sl"": 15, ""std_tp"": 50, ""leg_gap"": 10, ""leg_sl"": 45, ""leg_tp"": 90, ""gap_min"": 20, ""be_at"": 1.0, ""partial"": 1.0, ""trail"": 1.0}",-99.0,-0.912,-99.0,0.176,-0.106,-0.106,0.501,0.004,0.004,0.86,0.296,0.296
