track,inst,tag,sel_folds,robust_max,params,short_train0_days,short_train0_n,short_train0_Rday,short_train0_t,short_train0_maxDD,short_held0_days,short_held0_n,short_held0_Rday,short_held0_t,short_held0_maxDD,short_win_days,short_win_n,short_win_Rday,short_win_t,short_win_maxDD,final_days,final_n,final_Rday,final_t,final_maxDD,stress_days,stress_n,stress_Rday,stress_t,stress_maxDD,short_train1_days,short_train1_n,short_train1_Rday,short_train1_t,short_train1_maxDD,short_held1_days,short_held1_n,short_held1_Rday,short_held1_t,short_held1_maxDD,short_train2_days,short_train2_n,short_train2_Rday,short_train2_t,short_train2_maxDD,short_held2_days,short_held2_n,short_held2_Rday,short_held2_t,short_held2_maxDD,short_train3_days,short_train3_n,short_train3_Rday,short_train3_t,short_train3_maxDD,short_held3_days,short_held3_n,short_held3_Rday,short_held3_t,short_held3_maxDD,pre2024_Rday,since2024_Rday,R_2016,R_2017,R_2018,R_2019,R_2020,R_2021,R_2022,R_2023,R_2024,R_2025,R_2026,short_held0_pre_Rday,short_held0_post_Rday,short_held1_pre_Rday,short_held1_post_Rday,short_held2_pre_Rday,short_held2_post_Rday,short_held3_pre_Rday,short_held3_post_Rday,A0,A1,A2,A3,A_held,A_4folds,B_stress,C_final,ALL,AC
short,GER40,S39,3,1.007,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 999, ""legs"": false, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 25, ""big_tp"": 150, ""std_sl"": 30, ""std_tp"": 0, ""leg_gap"": 25, ""leg_sl"": 45, ""leg_tp"": 90, ""gap_min"": 20, ""be_at"": 2.0, ""partial"": 1.5, ""trail"": 3.0}",366,100,0.0096,0.233,-8.73,94,31,0.0847,1.069,-4.81,460,131,0.025,0.68,-8.76,39,13,0.2313,1.182,-3.52,1861,443,-0.0753,-4.148,-144.79,358,105,0.0414,1.03,-7.35,102,26,-0.0327,-0.378,-9.87,359,101,0.0084,0.208,-12.39,101,30,0.0839,0.973,-3.7,359,102,0.0736,1.684,-7.49,101,29,-0.148,-2.523,-15.61,-0.0777,-0.0234,-16.3,-40.8,-16.5,-21.4,-32.9,-13.0,12.6,-18.0,-27.0,13.9,7.1,,0.0847,,-0.0327,,0.0839,,-0.148,True,False,True,False,False,2,False,True,False,False
short,GER40,S40,3,0.849,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 60, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""skip_low"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 30, ""big_tp"": 0, ""std_sl"": 30, ""std_tp"": 0, ""leg_gap"": 20, ""leg_sl"": 45, ""leg_tp"": 0, ""gap_min"": 50, ""be_at"": 0.5, ""partial"": 0, ""trail"": 0}",366,105,0.0693,1.037,-14.42,94,27,0.0926,0.717,-6.8,460,132,0.0741,1.248,-19.68,39,11,0.0056,0.034,-4.44,1861,375,-0.0077,-0.41,-41.28,358,104,0.1068,1.47,-13.31,102,28,-0.0407,-0.503,-12.6,359,100,0.0137,0.28,-19.18,101,32,0.2889,1.4,-4.98,359,102,0.1105,1.484,-15.95,101,30,-0.0554,-1.043,-8.49,-0.0091,0.0352,5.1,-11.6,-8.4,-7.7,-4.1,7.3,6.8,-4.5,-6.4,16.8,12.4,,0.0926,,-0.0407,,0.2889,,-0.0554,True,False,True,False,False,2,False,True,False,False
short,GER40,S41,3,0.805,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 90, ""legs"": false, ""leg_max"": 4, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""mon"", ""big_thr"": 20, ""big_sl"": 50, ""big_tp"": 0, ""std_sl"": 20, ""std_tp"": 60, ""leg_gap"": 20, ""leg_sl"": 35, ""leg_tp"": 60, ""gap_min"": 50, ""be_at"": 0.5, ""partial"": 0, ""trail"": 2.0}",366,111,0.0463,0.959,-10.74,94,34,0.0064,0.084,-7.18,460,145,0.0381,0.919,-11.43,39,10,-0.0719,-1.826,-2.86,1861,422,-0.033,-2.738,-69.88,358,114,-0.0106,-0.298,-12.49,102,31,0.209,1.512,-2.76,359,110,0.0446,0.902,-13.97,101,35,0.015,0.217,-3.72,359,115,0.0761,1.48,-7.78,101,30,-0.097,-2.184,-10.93,-0.0319,0.0253,2.8,-2.3,5.6,-5.7,-13.4,-8.7,-26.2,-12.2,-3.2,10.8,5.8,,0.0064,,0.209,,0.015,,-0.097,False,True,False,False,False,1,False,False,False,False
short,GER40,S42,3,0.796,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 120, ""legs"": false, ""leg_max"": 4, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""mon"", ""big_thr"": 15, ""big_sl"": 50, ""big_tp"": 80, ""std_sl"": 20, ""std_tp"": 50, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""gap_min"": 50, ""be_at"": 0.5, ""partial"": 0, ""trail"": 0}",366,111,0.0081,0.283,-8.73,94,34,-0.0038,-0.065,-4.75,460,145,0.0057,0.221,-9.11,39,10,-0.0379,-0.682,-2.86,1861,422,-0.0182,-1.734,-44.58,358,114,-0.0153,-0.532,-9.53,102,31,0.0794,1.444,-2.22,359,110,-0.0053,-0.194,-8.22,101,35,0.0447,0.702,-3.43,359,115,0.0408,1.344,-5.8,101,30,-0.1192,-2.842,-12.04,-0.0175,0.0061,0.8,1.2,5.8,-7.3,-8.6,3.4,-21.7,-6.4,-1.7,2.4,1.7,,-0.0038,,0.0794,,0.0447,,-0.1192,False,True,True,False,False,2,False,False,False,False
short,GER40,S43,3,0.795,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 120, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 0, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""skip_low"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 40, ""big_tp"": 130, ""std_sl"": 35, ""std_tp"": 42, ""leg_gap"": 20, ""leg_sl"": 35, ""leg_tp"": 90, ""gap_min"": 100, ""be_at"": 0.5, ""partial"": 2.0, ""trail"": 1.5}",366,99,0.0364,1.111,-8.78,94,25,-0.0095,-0.178,-4.53,460,124,0.027,0.956,-7.6,39,10,-0.0683,-1.154,-3.88,1861,367,-0.0098,-0.853,-28.59,358,102,0.0229,0.699,-6.18,102,22,0.0413,0.761,-4.15,359,91,0.0252,0.837,-5.62,101,33,0.0334,0.469,-4.81,359,95,0.0397,1.215,-6.37,101,29,-0.0183,-0.334,-6.48,-0.011,0.0014,2.7,-7.8,4.0,-9.5,-10.1,6.8,-7.3,0.5,-14.8,10.0,3.1,,-0.0095,,0.0413,,0.0334,,-0.0183,False,True,True,False,False,2,False,False,False,False
short,GER40,S44,3,0.751,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 90, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 35, ""std_tp"": 60, ""leg_gap"": 25, ""leg_sl"": 25, ""leg_tp"": 90, ""gap_min"": 50, ""be_at"": 1.0, ""partial"": 0, ""trail"": 3.0}",366,122,0.0211,0.439,-13.05,94,35,0.0796,0.764,-5.08,460,157,0.0331,0.755,-9.16,39,15,-0.1225,-1.146,-5.14,1861,449,-0.0229,-1.515,-56.88,358,126,0.0335,0.66,-9.12,102,31,0.0315,0.371,-5.88,359,122,0.0396,0.805,-8.49,101,35,0.0099,0.103,-5.22,359,121,0.053,1.061,-8.73,101,36,-0.0379,-0.421,-10.18,-0.0234,0.0105,4.0,-0.6,-10.3,2.5,-29.6,13.6,-15.3,-8.3,-11.9,18.1,-4.2,,0.0796,,0.0315,,0.0099,,-0.0379,True,True,False,False,False,2,False,False,False,False
short,GER40,S45,3,0.659,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 999, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 5, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 130, ""std_sl"": 25, ""std_tp"": 80, ""leg_gap"": 25, ""leg_sl"": 45, ""leg_tp"": 140, ""gap_min"": 0, ""be_at"": 1.5, ""partial"": 1.5, ""trail"": 0}",366,121,0.0053,0.118,-14.63,94,39,0.0595,0.572,-7.25,460,160,0.0164,0.392,-14.21,39,18,-0.0147,-0.093,-6.08,1861,508,-0.0736,-4.4,-143.06,358,127,0.032,0.688,-12.54,102,33,-0.0385,-0.409,-11.69,359,125,0.0041,0.087,-17.17,101,35,0.0599,0.695,-5.13,359,127,0.0582,1.154,-9.11,101,33,-0.1323,-2.139,-13.89,-0.0771,-0.0192,-12.7,-41.2,-17.8,-19.1,-28.0,-16.7,0.6,-10.4,-19.9,10.7,-3.7,,0.0595,,-0.0385,,0.0599,,-0.1323,True,False,True,False,False,2,False,False,False,False
short,GER40,S46,3,0.659,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 180, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 0, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 50, ""big_tp"": 115, ""std_sl"": 30, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 45, ""leg_tp"": 60, ""gap_min"": 50, ""be_at"": 0.5, ""partial"": 1.0, ""trail"": 2.0}",366,137,-0.0072,-0.229,-8.9,94,36,0.0604,1.082,-3.79,460,173,0.0066,0.241,-9.19,39,14,-0.0113,-0.138,-2.26,1861,579,-0.0278,-2.27,-60.76,358,143,0.004,0.124,-8.94,102,30,0.016,0.303,-4.61,359,134,-0.0002,-0.006,-7.23,101,39,0.0308,0.437,-3.63,359,130,0.0373,1.149,-9.55,101,43,-0.1024,-2.211,-12.99,-0.0281,-0.0205,0.7,0.5,-12.6,-6.9,-16.9,3.7,-20.0,-1.5,-22.5,3.9,5.0,,0.0604,,0.016,,0.0308,,-0.1024,True,True,True,False,False,3,False,False,False,False
short,GER40,S47,3,0.799,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 60, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 15, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 30, ""big_tp"": 0, ""std_sl"": 35, ""std_tp"": 50, ""leg_gap"": 25, ""leg_sl"": 25, ""leg_tp"": 90, ""gap_min"": 20, ""be_at"": 1.5, ""partial"": 2.0, ""trail"": 1.0}",366,105,0.0297,0.859,-7.06,94,31,0.01,0.239,-4.26,460,136,0.0257,0.891,-7.06,39,15,0.1263,0.833,-2.96,1861,394,-0.0356,-3.432,-66.26,358,109,0.0468,1.417,-5.13,102,27,-0.0484,-0.833,-7.62,359,104,0.0016,0.06,-9.2,101,32,0.1113,1.241,-2.89,359,106,0.0449,1.257,-7.79,101,30,-0.0428,-1.349,-5.24,-0.0374,-0.0106,-9.4,-13.5,-10.3,-6.0,-15.0,-11.9,4.7,-9.1,-21.0,14.8,4.3,,0.01,,-0.0484,,0.1113,,-0.0428,False,False,True,False,False,1,False,True,False,False
short,GER40,LIVE_COMP,,,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",366,316,0.0479,0.523,-24.71,94,86,-0.296,-1.775,-31.88,460,402,-0.0224,-0.277,-35.44,39,42,0.7033,1.594,-6.92,1861,1579,-0.1409,-4.079,-280.1,358,314,-0.0365,-0.398,-34.22,102,88,0.027,0.158,-16.74,359,310,-0.0491,-0.548,-34.95,101,92,0.0726,0.396,-14.51,359,318,-0.0308,-0.332,-30.52,101,84,0.0075,0.046,-16.16,-0.1407,-0.003,-2.9,-63.3,-20.0,-11.5,-49.6,-6.0,-67.4,-44.4,7.6,-9.7,27.5,,-0.296,,0.027,,0.0726,,0.0075,False,True,True,True,False,3,False,True,False,False
short,GER40,LIVE_COMP+MA100,,,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",366,252,0.0595,0.725,-20.27,94,72,-0.169,-1.062,-19.51,460,324,0.0128,0.176,-26.55,39,42,0.7033,1.594,-6.92,1861,1024,-0.0756,-2.792,-158.41,358,256,0.0162,0.192,-17.9,102,68,0.0012,0.008,-16.74,359,248,-0.0077,-0.095,-31.15,101,76,0.0857,0.51,-12.02,359,262,0.0061,0.072,-25.07,101,62,0.0366,0.265,-11.54,-0.0761,0.0321,-2.9,-52.0,-19.0,-0.7,-45.7,14.8,-12.1,-25.8,13.9,2.6,31.5,,-0.169,,0.0012,,0.0857,,0.0366,False,False,True,True,False,2,False,True,False,False
short,NDX100,S0,"0,1,2,3",3.582,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 240, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 35, ""big_tp"": 150, ""std_sl"": 35, ""std_tp"": 50, ""leg_gap"": 25, ""leg_sl"": 25, ""leg_tp"": 115, ""gap_min"": 50, ""be_at"": 0, ""partial"": 2.0, ""trail"": 3.0}",351,164,0.2433,3.692,-10.3,91,36,0.0305,0.272,-6.38,442,200,0.1995,3.48,-11.35,38,21,-0.1835,-1.099,-10.47,1817,696,0.0395,2.194,-21.76,347,154,0.1654,2.643,-11.64,95,46,0.3239,2.371,-6.09,343,165,0.2304,3.418,-9.54,99,35,0.0924,0.888,-3.24,342,150,0.1601,2.514,-9.25,100,50,0.334,2.6,-5.26,0.0374,0.138,7.5,6.3,20.9,20.7,11.1,6.7,-10.5,8.9,32.4,39.3,6.7,,0.0305,,0.3239,,0.0924,,0.334,False,True,True,True,False,3,True,False,False,False
short,NDX100,S1,0,3.574,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 240, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 50, ""big_tp"": 100, ""std_sl"": 25, ""std_tp"": 60, ""leg_gap"": 25, ""leg_sl"": 35, ""leg_tp"": 60, ""gap_min"": 0, ""be_at"": 2.0, ""partial"": 0, ""trail"": 1.5}",351,203,0.2143,3.845,-6.59,91,47,-0.0731,-0.817,-8.9,442,250,0.1551,3.214,-9.1,38,26,0.0672,0.414,-3.97,1817,926,0.0123,0.634,-40.27,347,199,0.1249,2.312,-8.84,95,51,0.2654,2.495,-5.44,343,192,0.1641,2.998,-8.99,99,58,0.124,1.212,-4.22,342,191,0.1233,2.291,-9.16,100,59,0.264,2.463,-5.81,0.0134,0.0942,5.7,-20.9,5.5,-6.3,15.1,6.7,4.1,15.7,16.6,32.8,11.4,,-0.0731,,0.2654,,0.124,,0.264,False,True,True,True,False,3,True,True,False,False
short,NDX100,S2,0,3.548,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 240, ""legs"": false, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 40, ""big_tp"": 150, ""std_sl"": 20, ""std_tp"": 50, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 90, ""gap_min"": 20, ""be_at"": 1.5, ""partial"": 2.0, ""trail"": 2.0}",351,203,0.2534,3.805,-6.24,91,47,-0.1223,-1.301,-13.33,442,250,0.1761,3.1,-9.28,38,26,0.2425,1.159,-4.14,1817,926,0.0111,0.522,-37.23,347,199,0.1379,2.194,-8.76,95,51,0.3156,2.429,-7.14,343,192,0.2015,3.091,-8.71,99,58,0.088,0.767,-6.27,342,191,0.1293,2.067,-16.73,100,59,0.3361,2.582,-6.8,0.011,0.1142,2.6,-22.6,8.7,-1.6,8.8,10.5,3.3,11.4,19.6,40.1,20.2,,-0.1223,,0.3156,,0.088,,0.3361,False,True,True,True,False,3,True,True,False,False
