inst,params,fit0,nb0,robust0,fit1,nb1,robust1,fit2,nb2,robust2,fit3,nb3,robust3
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 40, ""big_tp"": 200, ""std_sl"": 15, ""std_tp"": 60, ""leg_gap"": 10, ""leg_sl"": 45, ""leg_tp"": 115, ""gap_min"": 50, ""be_at"": 1.5, ""partial"": 3.0, ""trail"": 3.0}",0.46,-0.087,-0.087,1.872,1.14,1.14,-99.0,-1.0,-99.0,-99.0,-1.0,-99.0
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""skip_low"", ""dow"": ""fri"", ""big_thr"": 10, ""big_sl"": 25, ""big_tp"": 130, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 25, ""leg_tp"": 115, ""gap_min"": 20, ""be_at"": 1.0, ""partial"": 3.0, ""trail"": 2.0}",0.537,-0.041,-0.041,-99.0,-0.924,-99.0,-99.0,-1.0,-99.0,-99.0,-0.752,-99.0
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 50, ""big_tp"": 0, ""std_sl"": 15, ""std_tp"": 0, ""leg_gap"": 10, ""leg_sl"": 45, ""leg_tp"": 140, ""gap_min"": 50, ""be_at"": 1.5, ""partial"": 2.0, ""trail"": 0}",0.919,0.412,0.412,2.105,1.257,1.257,1.031,0.331,0.331,-99.0,-0.922,-99.0
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 0, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""mon"", ""big_thr"": 20, ""big_sl"": 40, ""big_tp"": 0, ""std_sl"": 35, ""std_tp"": 60, ""leg_gap"": 25, ""leg_sl"": 45, ""leg_tp"": 0, ""gap_min"": 0, ""be_at"": 1.5, ""partial"": 3.0, ""trail"": 0}",0.93,0.629,0.629,1.442,0.842,0.842,-99.0,-0.581,-99.0,0.608,0.338,0.338
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""skip_high"", ""dow"": ""fri"", ""big_thr"": 15, ""big_sl"": 30, ""big_tp"": 0, ""std_sl"": 30, ""std_tp"": 50, ""leg_gap"": 10, ""leg_sl"": 45, ""leg_tp"": 115, ""gap_min"": 0, ""be_at"": 2.0, ""partial"": 2.0, ""trail"": 2.0}",0.663,0.06,0.06,-99.0,-1.0,-99.0,-99.0,-1.0,-99.0,-99.0,-1.0,-99.0
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 50, ""big_tp"": 150, ""std_sl"": 35, ""std_tp"": 80, ""leg_gap"": 25, ""leg_sl"": 45, ""leg_tp"": 60, ""gap_min"": 0, ""be_at"": 0.5, ""partial"": 3.0, ""trail"": 3.0}",-99.0,-0.92,-99.0,1.058,0.515,0.515,-99.0,-1.0,-99.0,0.382,-0.387,-0.387
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""skip_low"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 30, ""big_tp"": 150, ""std_sl"": 30, ""std_tp"": 60, ""leg_gap"": 10, ""leg_sl"": 45, ""leg_tp"": 115, ""gap_min"": 20, ""be_at"": 1.0, ""partial"": 0, ""trail"": 3.0}",0.399,-0.475,-0.475,0.556,-0.008,-0.008,-99.0,-1.0,-99.0,0.737,0.132,0.132
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""fri"", ""big_thr"": 20, ""big_sl"": 35, ""big_tp"": 150, ""std_sl"": 30, ""std_tp"": 0, ""leg_gap"": 15, ""leg_sl"": 25, ""leg_tp"": 140, ""gap_min"": 20, ""be_at"": 1.5, ""partial"": 2.0, ""trail"": 0}",0.615,-0.206,-0.206,1.053,0.364,0.364,-99.0,-0.914,-99.0,-99.0,-1.0,-99.0
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 30, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""mid"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 25, ""big_tp"": 200, ""std_sl"": 20, ""std_tp"": 30, ""leg_gap"": 20, ""leg_sl"": 25, ""leg_tp"": 115, ""gap_min"": 0, ""be_at"": 0, ""partial"": 3.0, ""trail"": 0}",0.163,-0.248,-0.248,0.857,0.218,0.218,-99.0,-0.682,-99.0,-99.0,-1.0,-99.0
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": false, ""leg_max"": 4, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""skip_low"", ""dow"": ""fri"", ""big_thr"": 10, ""big_sl"": 40, ""big_tp"": 80, ""std_sl"": 15, ""std_tp"": 80, ""leg_gap"": 10, ""leg_sl"": 25, ""leg_tp"": 0, ""gap_min"": 0, ""be_at"": 1.5, ""partial"": 0, ""trail"": 2.0}",0.724,-0.023,-0.023,0.692,-0.061,-0.061,0.421,-0.196,-0.196,-99.0,-1.0,-99.0
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": false, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 35, ""big_tp"": 0, ""std_sl"": 30, ""std_tp"": 80, ""leg_gap"": 20, ""leg_sl"": 35, ""leg_tp"": 90, ""gap_min"": 100, ""be_at"": 0, ""partial"": 2.0, ""trail"": 3.0}",-99.0,-1.0,-99.0,1.47,1.025,1.025,0.269,-0.195,-0.195,-99.0,-0.92,-99.0
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""skip_low"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 25, ""big_tp"": 80, ""std_sl"": 20, ""std_tp"": 80, ""leg_gap"": 15, ""leg_sl"": 25, ""leg_tp"": 90, ""gap_min"": 0, ""be_at"": 2.0, ""partial"": 0, ""trail"": 3.0}",0.692,-0.083,-0.083,0.865,0.022,0.022,0.504,-0.267,-0.267,0.441,-0.37,-0.37
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""mon"", ""big_thr"": 25, ""big_sl"": 50, ""big_tp"": 150, ""std_sl"": 30, ""std_tp"": 80, ""leg_gap"": 25, ""leg_sl"": 25, ""leg_tp"": 60, ""gap_min"": 100, ""be_at"": 2.0, ""partial"": 2.0, ""trail"": 0}",-99.0,-1.0,-99.0,0.974,-0.15,-0.15,-99.0,-1.0,-99.0,-99.0,-1.0,-99.0
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 25, ""big_tp"": 200, ""std_sl"": 25, ""std_tp"": 30, ""leg_gap"": 25, ""leg_sl"": 35, ""leg_tp"": 115, ""gap_min"": 20, ""be_at"": 0, ""partial"": 1.5, ""trail"": 3.0}",0.85,0.146,0.146,0.943,0.239,0.239,0.466,-0.06,-0.06,-99.0,-0.858,-99.0
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 0, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 30, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""fri"", ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 200, ""std_sl"": 35, ""std_tp"": 50, ""leg_gap"": 25, ""leg_sl"": 45, ""leg_tp"": 90, ""gap_min"": 0, ""be_at"": 2.0, ""partial"": 3.0, ""trail"": 2.0}",0.57,-0.195,-0.195,0.984,0.446,0.446,-99.0,-0.816,-99.0,-99.0,-1.0,-99.0
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 30, ""gap"": ""against"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 40, ""big_tp"": 115, ""std_sl"": 30, ""std_tp"": 30, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""gap_min"": 50, ""be_at"": 1.5, ""partial"": 1.0, ""trail"": 1.5}",-99.0,-1.0,-99.0,0.965,0.171,0.171,-99.0,-1.0,-99.0,-99.0,-1.0,-99.0
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 50, ""big_tp"": 0, ""std_sl"": 35, ""std_tp"": 50, ""leg_gap"": 15, ""leg_sl"": 25, ""leg_tp"": 140, ""gap_min"": 20, ""be_at"": 1.5, ""partial"": 1.5, ""trail"": 2.0}",-99.0,-0.905,-99.0,1.485,1.158,1.158,0.379,-0.083,-0.083,-99.0,-1.0,-99.0
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 50, ""big_tp"": 150, ""std_sl"": 15, ""std_tp"": 30, ""leg_gap"": 25, ""leg_sl"": 25, ""leg_tp"": 140, ""gap_min"": 50, ""be_at"": 0, ""partial"": 2.0, ""trail"": 3.0}",-99.0,-0.772,-99.0,-99.0,-0.869,-99.0,0.336,-0.154,-0.154,-99.0,-1.0,-99.0
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""with"", ""body_min"": 0, ""volf"": ""skip_low"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 25, ""big_tp"": 60, ""std_sl"": 30, ""std_tp"": 42, ""leg_gap"": 25, ""leg_sl"": 35, ""leg_tp"": 140, ""gap_min"": 0, ""be_at"": 1.0, ""partial"": 3.0, ""trail"": 0}",0.979,-0.044,-0.044,-99.0,-1.0,-99.0,-99.0,-1.0,-99.0,-99.0,-1.0,-99.0
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 0, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 30, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""skip_high"", ""dow"": ""fri"", ""big_thr"": 15, ""big_sl"": 25, ""big_tp"": 200, ""std_sl"": 20, ""std_tp"": 0, ""leg_gap"": 10, ""leg_sl"": 45, ""leg_tp"": 90, ""gap_min"": 20, ""be_at"": 2.0, ""partial"": 1.5, ""trail"": 0}",0.833,0.119,0.119,1.007,0.68,0.68,-99.0,-1.0,-99.0,-99.0,-1.0,-99.0
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 30, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 35, ""big_tp"": 200, ""std_sl"": 20, ""std_tp"": 50, ""leg_gap"": 20, ""leg_sl"": 45, ""leg_tp"": 60, ""gap_min"": 20, ""be_at"": 2.0, ""partial"": 2.0, ""trail"": 2.0}",0.435,-0.463,-0.463,1.635,0.423,0.423,1.141,0.058,0.058,0.523,-0.351,-0.351
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 0, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 20, ""std_tp"": 42, ""leg_gap"": 25, ""leg_sl"": 25, ""leg_tp"": 0, ""gap_min"": 50, ""be_at"": 1.5, ""partial"": 3.0, ""trail"": 2.0}",-99.0,-0.82,-99.0,1.239,0.597,0.597,-99.0,-0.918,-99.0,-99.0,-1.0,-99.0
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 50, ""big_tp"": 115, ""std_sl"": 35, ""std_tp"": 42, ""leg_gap"": 20, ""leg_sl"": 25, ""leg_tp"": 115, ""gap_min"": 0, ""be_at"": 0, ""partial"": 0, ""trail"": 2.0}",0.677,0.127,0.127,1.591,0.658,0.658,-99.0,-0.81,-99.0,-99.0,-0.909,-99.0
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 40, ""big_tp"": 0, ""std_sl"": 30, ""std_tp"": 80, ""leg_gap"": 10, ""leg_sl"": 35, ""leg_tp"": 0, ""gap_min"": 20, ""be_at"": 2.0, ""partial"": 1.5, ""trail"": 0}",-99.0,-0.588,-99.0,-99.0,-0.357,-99.0,0.705,-0.094,-0.094,-99.0,-0.825,-99.0
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 30, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 35, ""big_tp"": 0, ""std_sl"": 30, ""std_tp"": 60, ""leg_gap"": 25, ""leg_sl"": 35, ""leg_tp"": 90, ""gap_min"": 50, ""be_at"": 2.0, ""partial"": 3.0, ""trail"": 0}",-99.0,-1.0,-99.0,1.549,0.479,0.479,0.667,-0.041,-0.041,0.875,0.009,0.009
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""skip_low"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 50, ""big_tp"": 60, ""std_sl"": 35, ""std_tp"": 30, ""leg_gap"": 25, ""leg_sl"": 45, ""leg_tp"": 0, ""gap_min"": 0, ""be_at"": 1.5, ""partial"": 0, ""trail"": 1.0}",0.219,-0.448,-0.448,-99.0,-0.921,-99.0,0.493,-0.458,-0.458,0.813,-0.155,-0.155
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 30, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 35, ""big_tp"": 130, ""std_sl"": 20, ""std_tp"": 50, ""leg_gap"": 25, ""leg_sl"": 25, ""leg_tp"": 115, ""gap_min"": 0, ""be_at"": 1.5, ""partial"": 1.5, ""trail"": 0}",0.511,-0.208,-0.208,1.559,0.43,0.43,1.095,0.394,0.394,-99.0,-0.928,-99.0
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 0, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 15, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""mid"", ""dow"": ""fri"", ""big_thr"": 25, ""big_sl"": 35, ""big_tp"": 100, ""std_sl"": 15, ""std_tp"": 30, ""leg_gap"": 10, ""leg_sl"": 35, ""leg_tp"": 90, ""gap_min"": 0, ""be_at"": 2.0, ""partial"": 1.0, ""trail"": 0}",-99.0,-1.0,-99.0,0.868,0.1,0.1,-99.0,-0.921,-99.0,-99.0,-1.0,-99.0
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 30, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""fri"", ""big_thr"": 25, ""big_sl"": 40, ""big_tp"": 115, ""std_sl"": 35, ""std_tp"": 50, ""leg_gap"": 10, ""leg_sl"": 35, ""leg_tp"": 140, ""gap_min"": 20, ""be_at"": 1.0, ""partial"": 0, ""trail"": 2.0}",0.228,-0.197,-0.197,1.189,0.736,0.736,-99.0,-0.836,-99.0,-99.0,-1.0,-99.0
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 30, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 35, ""big_tp"": 100, ""std_sl"": 35, ""std_tp"": 60, ""leg_gap"": 15, ""leg_sl"": 45, ""leg_tp"": 90, ""gap_min"": 0, ""be_at"": 2.0, ""partial"": 0, ""trail"": 0}",0.066,-0.34,-0.34,1.474,0.966,0.966,0.475,-0.012,-0.012,-99.0,-1.0,-99.0
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 50, ""big_tp"": 130, ""std_sl"": 20, ""std_tp"": 30, ""leg_gap"": 25, ""leg_sl"": 25, ""leg_tp"": 140, ""gap_min"": 50, ""be_at"": 1.5, ""partial"": 0, ""trail"": 3.0}",-99.0,-1.0,-99.0,1.759,1.534,1.534,-99.0,-1.0,-99.0,-99.0,-0.904,-99.0
FRA40,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""fri"", ""big_thr"": 20, ""big_sl"": 40, ""big_tp"": 200, ""std_sl"": 35, ""std_tp"": 42, ""leg_gap"": 25, ""leg_sl"": 35, ""leg_tp"": 0, ""gap_min"": 20, ""be_at"": 0, ""partial"": 3.0, ""trail"": 2.0}",0.693,0.014,0.014,-99.0,-0.543,-99.0,0.171,-0.267,-0.267,-99.0,-1.0,-99.0
FRA40,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 0, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 30, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""mon"", ""big_thr"": 25, ""big_sl"": 50, ""big_tp"": 0, ""std_sl"": 35, ""std_tp"": 80, ""leg_gap"": 10, ""leg_sl"": 45, ""leg_tp"": 0, ""gap_min"": 20, ""be_at"": 2.0, ""partial"": 1.5, ""trail"": 0}",-99.0,-0.769,-99.0,-99.0,-0.859,-99.0,-99.0,-0.781,-99.0,0.773,-0.119,-0.119
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""skip_low"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 40, ""big_tp"": 150, ""std_sl"": 15, ""std_tp"": 30, ""leg_gap"": 10, ""leg_sl"": 35, ""leg_tp"": 90, ""gap_min"": 20, ""be_at"": 0, ""partial"": 3.0, ""trail"": 0}",-99.0,-1.0,-99.0,1.138,0.518,0.518,0.463,0.144,0.144,0.241,-0.181,-0.181
FRA40,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 50, ""big_tp"": 0, ""std_sl"": 30, ""std_tp"": 50, ""leg_gap"": 25, ""leg_sl"": 45, ""leg_tp"": 90, ""gap_min"": 20, ""be_at"": 0, ""partial"": 2.0, ""trail"": 1.5}",-99.0,-0.913,-99.0,0.957,0.01,0.01,-99.0,-0.808,-99.0,-99.0,-0.932,-99.0
FRA40,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""skip_low"", ""dow"": ""fri"", ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 60, ""std_sl"": 30, ""std_tp"": 80, ""leg_gap"": 20, ""leg_sl"": 35, ""leg_tp"": 60, ""gap_min"": 50, ""be_at"": 1.5, ""partial"": 1.5, ""trail"": 0}",0.51,0.094,0.094,-99.0,-1.0,-99.0,-99.0,-1.0,-99.0,-99.0,-1.0,-99.0
